shipment_id,order_id,carrier,tracking_number,status,shipped_at,delivered_at,shipped_at_int,delivered_at_int
9000000206,1000000206,Correo Argentino,TRK-YOZRB7EYB4,SHIPPED,2025-07-27 06:57:55,2025-07-31 06:57:55,202507270657,202507310657
9000000207,1000000207,Correo Argentino,TRK-MXL244VRBJ,DELIVERED,2025-05-08 08:30:13,2025-05-10 08:30:13,202505080830,202505100830
9000000208,1000000208,PICKUP,-1,DELIVERED,2025-04-11 20:08:06,2025-04-12 20:08:06,202504112008,202504122008
9000000209,1000000209,Correo Argentino,TRK-QS7JP1ILRI,DELIVERED,2025-04-04 02:36:42,2025-04-06 02:36:42,202504040236,202504060236
9000000210,1000000210,Correo Argentino,TRK-HMK0UFUCGU,DELIVERED,2025-03-21 15:20:10,2025-03-23 15:20:10,202503211520,202503231520
9000000211,1000000211,PICKUP,-1,DELIVERED,2025-07-19 23:54:49,2025-07-20 23:54:49,202507192354,202507202354
9000000212,1000000212,Correo Argentino,TRK-EI5CQOM3OQ,DELIVERED,2025-02-19 13:52:44,2025-02-23 13:52:44,202502191352,202502231352
9000000213,1000000213,Correo Argentino,TRK-JVXGL1QGOU,DELIVERED,2024-04-17 02:19:09,2024-04-20 02:19:09,202404170219,202404200219
9000000214,1000000214,Correo Argentino,TRK-3LP62TMLP0,DELIVERED,2024-07-20 23:42:13,2024-07-22 23:42:13,202407202342,202407222342
9000000215,1000000215,Correo Argentino,TRK-W5E1QML5MQ,DELIVERED,2024-01-30 19:10:09,2024-02-03 19:10:09,202401301910,202402031910
9000000216,1000000216,Correo Argentino,TRK-AYM9Q11ZOD,DELIVERED,2025-05-11 12:35:04,2025-05-16 12:35:04,202505111235,202505161235
9000000217,1000000217,PICKUP,-1,DELIVERED,2024-04-05 10:08:16,2024-04-06 10:08:16,202404051008,202404061008
9000000218,1000000218,Correo Argentino,TRK-CP4OTN8HPB,DELIVERED,2024-07-05 15:57:47,2024-07-09 15:57:47,202407051557,202407091557
9000000219,1000000219,PICKUP,-1,SHIPPED,2024-06-12 19:28:12,2024-06-13 19:28:12,202406121928,202406131928
9000000220,1000000220,Correo Argentino,TRK-C1TLW78F6M,DELIVERED,2025-09-22 02:23:58,2025-09-26 02:23:58,202509220223,202509260223
9000000221,1000000221,PICKUP,-1,DELIVERED,2025-05-07 07:54:39,2025-05-08 07:54:39,202505070754,202505080754
9000000222,1000000222,PICKUP,-1,DELIVERED,2024-08-30 13:00:53,2024-08-31 13:00:53,202408301300,202408311300
9000000223,1000000223,PICKUP,-1,SHIPPED,2024-12-24 00:04:43,2024-12-25 00:04:43,202412240004,202412250004
9000000224,1000000224,Correo Argentino,TRK-E3PPMBLC09,DELIVERED,2025-03-23 13:07:04,2025-03-25 13:07:04,202503231307,202503251307
9000000225,1000000225,Correo Argentino,TRK-JVVF010AIA,DELIVERED,2025-08-06 09:56:58,2025-08-10 09:56:58,202508060956,202508100956
9000000226,1000000226,Correo Argentino,TRK-JJUIDCE74A,DELIVERED,2024-07-17 19:12:34,2024-07-22 19:12:34,202407171912,202407221912
9000000227,1000000227,Correo Argentino,TRK-GSHXM42YVK,DELIVERED,2024-07-18 23:54:57,2024-07-20 23:54:57,202407182354,202407202354
9000000228,1000000228,Correo Argentino,TRK-INJV5S1HHW,DELIVERED,2025-03-28 04:05:29,2025-04-01 04:05:29,202503280405,202504010405
9000000229,1000000229,PICKUP,-1,CANCELLED,,,-1,-1
9000000230,1000000230,Correo Argentino,TRK-9MRQVD7X1J,DELIVERED,2024-12-30 11:56:27,2025-01-04 11:56:27,202412301156,202501041156
9000000231,1000000231,Correo Argentino,TRK-YP7VNSGOLC,SHIPPED,2024-06-09 16:32:56,2024-06-11 16:32:56,202406091632,202406111632
9000000232,1000000232,Correo Argentino,TRK-DZYUMNQIZK,SHIPPED,2025-02-22 21:34:52,2025-02-26 21:34:52,202502222134,202502262134
9000000233,1000000233,Correo Argentino,TRK-BP8B1VFO0G,DELIVERED,2024-11-20 08:54:06,2024-11-22 08:54:06,202411200854,202411220854
9000000234,1000000234,Correo Argentino,TRK-4Z78IY664L,DELIVERED,2025-05-29 23:24:47,2025-06-03 23:24:47,202505292324,202506032324
9000000235,1000000235,PICKUP,-1,CANCELLED,,,-1,-1
9000000236,1000000236,PICKUP,-1,DELIVERED,2025-01-04 07:17:21,2025-01-05 07:17:21,202501040717,202501050717
9000000237,1000000237,PICKUP,-1,DELIVERED,2024-11-14 19:03:35,2024-11-15 19:03:35,202411141903,202411151903
9000000238,1000000238,PICKUP,-1,SHIPPED,2025-03-22 06:27:32,2025-03-23 06:27:32,202503220627,202503230627
9000000239,1000000239,Correo Argentino,TRK-6QXN6I8BLI,DELIVERED,2024-02-21 05:28:37,2024-02-26 05:28:37,202402210528,202402260528
9000000240,1000000240,Correo Argentino,TRK-X7LOFOLANG,DELIVERED,2024-10-21 17:29:14,2024-10-26 17:29:14,202410211729,202410261729
9000000241,1000000241,PICKUP,-1,DELIVERED,2024-10-11 10:32:46,2024-10-12 10:32:46,202410111032,202410121032
9000000242,1000000242,Correo Argentino,-1,CANCELLED,,,-1,-1
9000000243,1000000243,Correo Argentino,TRK-36SR7I0SAS,DELIVERED,2025-06-09 09:40:04,2025-06-13 09:40:04,202506090940,202506130940
9000000244,1000000244,PICKUP,-1,DELIVERED,2024-09-13 02:03:43,2024-09-14 02:03:43,202409130203,202409140203
9000000245,1000000245,PICKUP,-1,DELIVERED,2025-05-08 00:51:09,2025-05-09 00:51:09,202505080051,202505090051
9000000246,1000000246,Correo Argentino,-1,CANCELLED,,,-1,-1
9000000247,1000000247,Correo Argentino,TRK-F075G514A9,DELIVERED,2024-12-03 02:46:27,2024-12-08 02:46:27,202412030246,202412080246
9000000248,1000000248,PICKUP,-1,DELIVERED,2024-10-26 11:08:17,2024-10-27 11:08:17,202410261108,202410271108
9000000249,1000000249,PICKUP,-1,DELIVERED,2024-04-19 07:55:19,2024-04-20 07:55:19,202404190755,202404200755
9000000250,1000000250,Correo Argentino,TRK-PUN6EN1KQ1,DELIVERED,2024-09-22 10:33:48,2024-09-26 10:33:48,202409221033,202409261033
9000000251,1000000251,PICKUP,-1,DELIVERED,2024-03-15 03:55:16,2024-03-16 03:55:16,202403150355,202403160355
9000000252,1000000252,PICKUP,-1,DELIVERED,2024-03-02 17:29:06,2024-03-03 17:29:06,202403021729,202403031729
9000000253,1000000253,Correo Argentino,TRK-TSK3A0YQ6W,DELIVERED,2025-04-24 10:25:30,2025-04-29 10:25:30,202504241025,202504291025
9000000254,1000000254,PICKUP,-1,DELIVERED,2024-10-13 05:27:13,2024-10-14 05:27:13,202410130527,202410140527
9000000255,1000000255,Correo Argentino,TRK-8BWQRUEYS2,DELIVERED,2024-08-14 02:28:16,2024-08-18 02:28:16,202408140228,202408180228
9000000256,1000000256,Correo Argentino,TRK-RVD511UODZ,DELIVERED,2024-10-02 05:52:27,2024-10-06 05:52:27,202410020552,202410060552
9000000257,1000000257,PICKUP,-1,DELIVERED,2025-05-30 14:07:49,2025-05-31 14:07:49,202505301407,202505311407
9000000258,1000000258,Correo Argentino,TRK-KXPDA6C6W5,DELIVERED,2024-12-27 23:32:30,2024-12-29 23:32:30,202412272332,202412292332
9000000259,1000000259,Correo Argentino,TRK-20HMH74UZ5,DELIVERED,2025-09-05 10:28:53,2025-09-08 10:28:53,202509051028,202509081028
9000000260,1000000260,Correo Argentino,TRK-XYI1O46MZJ,DELIVERED,2024-12-13 00:31:19,2024-12-16 00:31:19,202412130031,202412160031
9000000261,1000000261,Correo Argentino,TRK-D0N515YRWY,DELIVERED,2025-08-15 21:42:26,2025-08-17 21:42:26,202508152142,202508172142
9000000262,1000000262,Correo Argentino,TRK-97AXUHZD9O,DELIVERED,2024-11-19 19:38:35,2024-11-24 19:38:35,202411191938,202411241938
9000000263,1000000263,Correo Argentino,TRK-FYNETUY56H,SHIPPED,2025-01-01 19:25:31,2025-01-04 19:25:31,202501011925,202501041925
9000000264,1000000264,PICKUP,-1,SHIPPED,2025-08-19 08:26:01,2025-08-20 08:26:01,202508190826,202508200826
9000000265,1000000265,Correo Argentino,TRK-2JRCHT1TPG,DELIVERED,2024-04-28 04:48:14,2024-05-03 04:48:14,202404280448,202405030448
9000000266,1000000266,Correo Argentino,TRK-VA6AR1AR6U,DELIVERED,2025-05-08 10:36:52,2025-05-10 10:36:52,202505081036,202505101036
9000000267,1000000267,Correo Argentino,TRK-QI2WJJ807C,DELIVERED,2024-03-01 01:23:56,2024-03-05 01:23:56,202403010123,202403050123
9000000268,1000000268,Correo Argentino,-1,CANCELLED,,,-1,-1
9000000269,1000000269,Correo Argentino,-1,CANCELLED,,,-1,-1
9000000270,1000000270,PICKUP,-1,DELIVERED,2024-02-16 09:33:22,2024-02-17 09:33:22,202402160933,202402170933
9000000271,1000000271,Correo Argentino,TRK-9Q7IVQHXSI,DELIVERED,2024-02-13 23:19:32,2024-02-18 23:19:32,202402132319,202402182319
9000000272,1000000272,Correo Argentino,TRK-WZYFMQFKIL,DELIVERED,2024-10-26 21:34:38,2024-10-31 21:34:38,202410262134,202410312134
9000000273,1000000273,Correo Argentino,TRK-N0MWFS58BQ,DELIVERED,2024-03-02 21:39:25,2024-03-04 21:39:25,202403022139,202403042139
9000000274,1000000274,PICKUP,-1,DELIVERED,2024-09-28 05:34:23,2024-09-29 05:34:23,202409280534,202409290534
9000000275,1000000275,Correo Argentino,TRK-UQI62K3L0W,DELIVERED,2024-06-22 23:19:57,2024-06-26 23:19:57,202406222319,202406262319
9000000276,1000000276,PICKUP,-1,SHIPPED,2025-05-26 19:31:40,2025-05-27 19:31:40,202505261931,202505271931
9000000277,1000000277,PICKUP,-1,DELIVERED,2024-10-14 06:28:37,2024-10-15 06:28:37,202410140628,202410150628
9000000278,1000000278,Correo Argentino,TRK-KFFN16DB0I,DELIVERED,2025-03-05 17:56:56,2025-03-10 17:56:56,202503051756,202503101756
9000000279,1000000279,Correo Argentino,-1,CANCELLED,,,-1,-1
9000000280,1000000280,PICKUP,-1,DELIVERED,2024-07-20 19:57:11,2024-07-21 19:57:11,202407201957,202407211957
9000000281,1000000281,Correo Argentino,TRK-72W7RNTWXW,DELIVERED,2025-03-12 16:52:34,2025-03-16 16:52:34,202503121652,202503161652
9000000282,1000000282,Correo Argentino,TRK-V20K9JX42E,DELIVERED,2024-12-29 03:28:46,2025-01-01 03:28:46,202412290328,202501010328
9000000283,1000000283,Correo Argentino,TRK-AGYGGFMNUF,DELIVERED,2025-07-22 05:39:50,2025-07-26 05:39:50,202507220539,202507260539
9000000284,1000000284,PICKUP,-1,DELIVERED,2024-03-09 13:44:42,2024-03-10 13:44:42,202403091344,202403101344
9000000285,1000000285,Correo Argentino,-1,CANCELLED,,,-1,-1
9000000286,1000000286,Correo Argentino,TRK-2HRWR931OS,DELIVERED,2024-07-12 04:57:19,2024-07-15 04:57:19,202407120457,202407150457
9000000287,1000000287,PICKUP,-1,SHIPPED,2025-06-17 09:51:10,2025-06-18 09:51:10,202506170951,202506180951
9000000288,1000000288,PICKUP,-1,SHIPPED,2025-02-01 18:03:56,2025-02-02 18:03:56,202502011803,202502021803
9000000289,1000000289,Correo Argentino,-1,CANCELLED,,,-1,-1
9000000290,1000000290,Correo Argentino,TRK-OZ5CUWXG8T,DELIVERED,2024-11-05 11:56:09,2024-11-09 11:56:09,202411051156,202411091156
9000000291,1000000291,Correo Argentino,TRK-40OOBAGXKK,SHIPPED,2024-10-18 15:01:08,2024-10-24 15:01:08,202410181501,202410241501
9000000292,1000000292,PICKUP,-1,SHIPPED,2025-04-29 10:38:07,2025-04-30 10:38:07,202504291038,202504301038
9000000293,1000000293,Correo Argentino,TRK-TTMA008WBG,SHIPPED,2025-08-22 17:47:42,2025-08-26 17:47:42,202508221747,202508261747
9000000294,1000000294,Correo Argentino,-1,CANCELLED,,,-1,-1
9000000295,1000000295,PICKUP,-1,DELIVERED,2025-03-27 00:46:52,2025-03-28 00:46:52,202503270046,202503280046
9000000296,1000000296,PICKUP,-1,SHIPPED,2024-06-28 12:04:05,2024-06-29 12:04:05,202406281204,202406291204
9000000297,1000000297,PICKUP,-1,DELIVERED,2025-08-11 01:05:27,2025-08-12 01:05:27,202508110105,202508120105
9000000298,1000000298,PICKUP,-1,DELIVERED,2024-11-04 05:51:55,2024-11-05 05:51:55,202411040551,202411050551
9000000299,1000000299,PICKUP,-1,DELIVERED,2024-05-06 18:32:30,2024-05-07 18:32:30,202405061832,202405071832
9000000300,1000000300,Correo Argentino,TRK-H5EYQT4XS3,DELIVERED,2024-11-20 11:32:25,2024-11-22 11:32:25,202411201132,202411221132
9000000301,1000000301,Correo Argentino,TRK-KX9CE5R5X7,SHIPPED,2024-05-07 02:06:15,2024-05-12 02:06:15,202405070206,202405120206
9000000302,1000000302,Correo Argentino,-1,CANCELLED,,,-1,-1
9000000303,1000000303,PICKUP,-1,SHIPPED,2024-03-16 23:03:26,2024-03-17 23:03:26,202403162303,202403172303
9000000304,1000000304,Correo Argentino,TRK-WR4IJI934Q,DELIVERED,2024-03-16 15:57:51,2024-03-20 15:57:51,202403161557,202403201557
9000000305,1000000305,Correo Argentino,TRK-GA0XMVRUST,DELIVERED,2025-04-14 08:23:31,2025-04-18 08:23:31,202504140823,202504180823
9000000306,1000000306,Correo Argentino,TRK-83QUV5F3FI,DELIVERED,2024-04-30 02:04:28,2024-05-03 02:04:28,202404300204,202405030204
9000000307,1000000307,Correo Argentino,TRK-5G2YLFVGPI,DELIVERED,2024-09-13 19:02:18,2024-09-18 19:02:18,202409131902,202409181902
9000000308,1000000308,Correo Argentino,TRK-OYGHVQIZD8,SHIPPED,2024-03-28 22:35:18,2024-03-31 22:35:18,202403282235,202403312235
9000000309,1000000309,PICKUP,-1,CANCELLED,,,-1,-1
9000000310,1000000310,Correo Argentino,TRK-71ZKV4IASM,DELIVERED,2025-01-05 06:32:45,2025-01-07 06:32:45,202501050632,202501070632
9000000311,1000000311,PICKUP,-1,SHIPPED,2025-01-07 14:43:16,2025-01-08 14:43:16,202501071443,202501081443
9000000312,1000000312,PICKUP,-1,DELIVERED,2025-02-23 16:09:03,2025-02-24 16:09:03,202502231609,202502241609
9000000313,1000000313,PICKUP,-1,DELIVERED,2025-05-19 21:05:53,2025-05-20 21:05:53,202505192105,202505202105
9000000314,1000000314,Correo Argentino,TRK-R04JCRW9A8,DELIVERED,2024-10-16 05:46:27,2024-10-19 05:46:27,202410160546,202410190546
9000000315,1000000315,Correo Argentino,TRK-UVM6N6PWE3,DELIVERED,2025-05-06 03:09:01,2025-05-09 03:09:01,202505060309,202505090309
9000000316,1000000316,PICKUP,-1,DELIVERED,2025-04-27 15:42:15,2025-04-28 15:42:15,202504271542,202504281542
9000000317,1000000317,Correo Argentino,TRK-5C5MWBWACJ,DELIVERED,2024-08-17 16:27:24,2024-08-21 16:27:24,202408171627,202408211627
9000000318,1000000318,PICKUP,-1,SHIPPED,2024-10-06 02:46:46,2024-10-07 02:46:46,202410060246,202410070246
9000000319,1000000319,Correo Argentino,TRK-MA57CRCPJ8,DELIVERED,2024-04-21 06:29:45,2024-04-23 06:29:45,202404210629,202404230629
9000000320,1000000320,Correo Argentino,TRK-DXIS15425W,DELIVERED,2025-08-19 03:45:44,2025-08-23 03:45:44,202508190345,202508230345
9000000321,1000000321,Correo Argentino,TRK-XK02RA81RX,DELIVERED,2025-08-03 08:12:50,2025-08-06 08:12:50,202508030812,202508060812
9000000322,1000000322,PICKUP,-1,DELIVERED,2024-11-20 17:14:29,2024-11-21 17:14:29,202411201714,202411211714
9000000323,1000000323,PICKUP,-1,DELIVERED,2025-04-01 23:13:07,2025-04-02 23:13:07,202504012313,202504022313
9000000324,1000000324,PICKUP,-1,DELIVERED,2025-01-11 15:52:32,2025-01-12 15:52:32,202501111552,202501121552
9000000325,1000000325,PICKUP,-1,DELIVERED,2024-10-14 13:04:08,2024-10-15 13:04:08,202410141304,202410151304
9000000326,1000000326,Correo Argentino,TRK-P5JG6V39HM,DELIVERED,2024-06-17 15:06:25,2024-06-22 15:06:25,202406171506,202406221506
9000000327,1000000327,Correo Argentino,TRK-MDVMWTRSHR,DELIVERED,2025-01-10 08:07:28,2025-01-13 08:07:28,202501100807,202501130807
9000000328,1000000328,Correo Argentino,TRK-PJI9TT96J6,DELIVERED,2025-02-11 21:56:23,2025-02-15 21:56:23,202502112156,202502152156
9000000329,1000000329,Correo Argentino,TRK-TKIZIWWL0A,DELIVERED,2024-03-16 11:29:09,2024-03-19 11:29:09,202403161129,202403191129
9000000330,1000000330,PICKUP,-1,DELIVERED,2024-12-14 09:37:58,2024-12-15 09:37:58,202412140937,202412150937
9000000331,1000000331,Correo Argentino,TRK-4K0RCSFKJZ,DELIVERED,2024-12-25 08:30:16,2024-12-28 08:30:16,202412250830,202412280830
9000000332,1000000332,Correo Argentino,TRK-8DHCBZCXQU,SHIPPED,2025-09-18 18:50:29,2025-09-21 18:50:29,202509181850,202509211850
9000000333,1000000333,Correo Argentino,-1,CANCELLED,,,-1,-1
9000000334,1000000334,Correo Argentino,TRK-ITBJQCU49B,SHIPPED,2025-05-08 03:30:02,2025-05-12 03:30:02,202505080330,202505120330
9000000335,1000000335,Correo Argentino,TRK-OJCVJ0S121,DELIVERED,2024-02-11 20:22:45,2024-02-15 20:22:45,202402112022,202402152022
9000000336,1000000336,Correo Argentino,TRK-0W710RWTCM,DELIVERED,2024-07-20 06:43:12,2024-07-24 06:43:12,202407200643,202407240643
9000000337,1000000337,Correo Argentino,TRK-PCJPUF7VXQ,DELIVERED,2024-09-13 01:56:03,2024-09-15 01:56:03,202409130156,202409150156
9000000338,1000000338,Correo Argentino,TRK-PRYVF3TIVE,DELIVERED,2024-03-23 09:06:07,2024-03-25 09:06:07,202403230906,202403250906
9000000339,1000000339,Correo Argentino,-1,CANCELLED,,,-1,-1
9000000340,1000000340,Correo Argentino,TRK-4TFRX245GB,DELIVERED,2024-08-06 18:48:50,2024-08-08 18:48:50,202408061848,202408081848
9000000341,1000000341,PICKUP,-1,DELIVERED,2024-12-21 11:45:16,2024-12-22 11:45:16,202412211145,202412221145
9000000342,1000000342,Correo Argentino,TRK-3TH5619XPL,DELIVERED,2024-10-07 10:08:07,2024-10-11 10:08:07,202410071008,202410111008
9000000343,1000000343,Correo Argentino,TRK-W803CQEXUF,DELIVERED,2024-08-12 01:43:35,2024-08-14 01:43:35,202408120143,202408140143
9000000344,1000000344,Correo Argentino,TRK-PMIAY8MLNC,SHIPPED,2024-07-24 04:32:16,2024-07-26 04:32:16,202407240432,202407260432
9000000345,1000000345,Correo Argentino,TRK-90NLU6H2FO,DELIVERED,2024-05-02 22:42:44,2024-05-04 22:42:44,202405022242,202405042242
9000000346,1000000346,PICKUP,-1,SHIPPED,2025-03-12 07:52:46,2025-03-13 07:52:46,202503120752,202503130752
9000000347,1000000347,Correo Argentino,TRK-N1V96NIX9T,DELIVERED,2024-08-19 17:55:12,2024-08-21 17:55:12,202408191755,202408211755
9000000348,1000000348,PICKUP,-1,DELIVERED,2024-11-15 02:49:32,2024-11-16 02:49:32,202411150249,202411160249
9000000349,1000000349,Correo Argentino,TRK-H5BQD2UGQB,DELIVERED,2024-08-30 01:03:26,2024-09-02 01:03:26,202408300103,202409020103
9000000350,1000000350,PICKUP,-1,DELIVERED,2024-03-18 02:37:52,2024-03-19 02:37:52,202403180237,202403190237
9000000351,1000000351,PICKUP,-1,DELIVERED,2024-05-03 23:42:15,2024-05-04 23:42:15,202405032342,202405042342
9000000352,1000000352,Correo Argentino,TRK-CDC9YPP0KL,DELIVERED,2025-02-17 13:46:26,2025-02-22 13:46:26,202502171346,202502221346
9000000353,1000000353,PICKUP,-1,DELIVERED,2025-05-08 12:58:38,2025-05-09 12:58:38,202505081258,202505091258
9000000354,1000000354,Correo Argentino,TRK-OET37PJ6JA,DELIVERED,2025-05-10 11:09:10,2025-05-15 11:09:10,202505101109,202505151109
9000000355,1000000355,Correo Argentino,TRK-WBXD9JIFZ7,DELIVERED,2024-12-10 11:32:22,2024-12-15 11:32:22,202412101132,202412151132
9000000356,1000000356,Correo Argentino,TRK-R7Z3UORWAO,DELIVERED,2025-06-06 02:50:54,2025-06-09 02:50:54,202506060250,202506090250
9000000357,1000000357,Correo Argentino,TRK-4E0RK1Y2AX,DELIVERED,2024-03-01 22:09:52,2024-03-05 22:09:52,202403012209,202403052209
9000000358,1000000358,Correo Argentino,TRK-3DYJXM8OG9,DELIVERED,2025-07-09 15:28:42,2025-07-11 15:28:42,202507091528,202507111528
9000000359,1000000359,PICKUP,-1,DELIVERED,2024-07-09 10:50:51,2024-07-10 10:50:51,202407091050,202407101050
9000000360,1000000360,PICKUP,-1,DELIVERED,2024-09-23 16:43:39,2024-09-24 16:43:39,202409231643,202409241643
9000000361,1000000361,Correo Argentino,TRK-XKUAQ6XCBU,DELIVERED,2025-01-20 11:36:36,2025-01-23 11:36:36,202501201136,202501231136
9000000362,1000000362,Correo Argentino,TRK-130IYMN8X9,SHIPPED,2024-08-15 11:12:23,2024-08-19 11:12:23,202408151112,202408191112
9000000363,1000000363,Correo Argentino,TRK-CDCOWDXCJ1,DELIVERED,2024-06-08 21:33:38,2024-06-11 21:33:38,202406082133,202406112133
9000000364,1000000364,PICKUP,-1,SHIPPED,2025-08-18 21:55:14,2025-08-19 21:55:14,202508182155,202508192155
9000000365,1000000365,Correo Argentino,TRK-QZUSOFVD2M,DELIVERED,2025-08-21 07:05:53,2025-08-25 07:05:53,202508210705,202508250705
9000000366,1000000366,Correo Argentino,TRK-04NWF222GT,DELIVERED,2025-07-16 23:00:00,2025-07-21 23:00:00,202507162300,202507212300
9000000367,1000000367,Correo Argentino,TRK-0QU3G58K4N,DELIVERED,2025-04-20 10:14:53,2025-04-23 10:14:53,202504201014,202504231014
9000000368,1000000368,Correo Argentino,-1,CANCELLED,,,-1,-1
9000000369,1000000369,PICKUP,-1,DELIVERED,2024-12-11 05:34:37,2024-12-12 05:34:37,202412110534,202412120534
9000000370,1000000370,PICKUP,-1,DELIVERED,2025-08-18 16:20:56,2025-08-19 16:20:56,202508181620,202508191620
9000000371,1000000371,Correo Argentino,TRK-QPX17NQGFX,DELIVERED,2024-01-16 17:05:29,2024-01-20 17:05:29,202401161705,202401201705
9000000372,1000000372,Correo Argentino,TRK-L15FV8ZC6P,SHIPPED,2024-08-22 16:26:48,2024-08-24 16:26:48,202408221626,202408241626
9000000373,1000000373,Correo Argentino,TRK-V9OB7NBQW3,SHIPPED,2024-02-19 11:24:48,2024-02-21 11:24:48,202402191124,202402211124
9000000374,1000000374,PICKUP,-1,DELIVERED,2025-04-14 23:37:30,2025-04-15 23:37:30,202504142337,202504152337
9000000375,1000000375,Correo Argentino,TRK-JT6GK3LV32,DELIVERED,2025-06-25 14:50:30,2025-06-27 14:50:30,202506251450,202506271450
9000000376,1000000376,PICKUP,-1,DELIVERED,2024-12-15 01:03:23,2024-12-16 01:03:23,202412150103,202412160103
9000000377,1000000377,PICKUP,-1,DELIVERED,2024-08-02 04:41:33,2024-08-03 04:41:33,202408020441,202408030441
9000000378,1000000378,Correo Argentino,TRK-B8MS9TKYJX,DELIVERED,2025-09-06 07:19:50,2025-09-11 07:19:50,202509060719,202509110719
9000000379,1000000379,Correo Argentino,TRK-V457GNVBA4,DELIVERED,2025-06-16 09:45:42,2025-06-22 09:45:42,202506160945,202506220945
9000000380,1000000380,PICKUP,-1,DELIVERED,2024-06-13 20:39:36,2024-06-14 20:39:36,202406132039,202406142039
9000000381,1000000381,Correo Argentino,TRK-ZDHM025LPT,DELIVERED,2025-05-19 06:44:05,2025-05-23 06:44:05,202505190644,202505230644
9000000382,1000000382,Correo Argentino,TRK-5FX580NSNT,DELIVERED,2024-06-22 23:15:32,2024-06-27 23:15:32,202406222315,202406272315
9000000383,1000000383,PICKUP,-1,DELIVERED,2024-11-20 17:17:56,2024-11-21 17:17:56,202411201717,202411211717
9000000384,1000000384,Correo Argentino,TRK-Q041R1JKEW,SHIPPED,2025-06-09 18:56:06,2025-06-13 18:56:06,202506091856,202506131856
9000000385,1000000385,PICKUP,-1,DELIVERED,2024-05-11 06:59:21,2024-05-12 06:59:21,202405110659,202405120659
9000000386,1000000386,PICKUP,-1,DELIVERED,2024-10-23 00:50:57,2024-10-24 00:50:57,202410230050,202410240050
9000000387,1000000387,Correo Argentino,TRK-SSMUSJ1H3E,DELIVERED,2025-03-28 11:40:03,2025-04-02 11:40:03,202503281140,202504021140
9000000388,1000000388,Correo Argentino,TRK-U8CS0KFD86,DELIVERED,2024-06-04 02:31:09,2024-06-06 02:31:09,202406040231,202406060231
