nps_id,customer_id,channel_id,score,comment,responded_at,responded_at_int
13000000349,649,1,7,Entrega rápida y producto excelente,2025-09-18 21:46:37,202509182146
13000000350,1041,1,8,Todo perfecto,2024-08-03 22:57:18,202408032257
13000000351,559,2,9,Tardó un poco más de lo esperado,2024-10-20 10:29:55,202410201029
13000000352,1187,2,9,Muy conforme con la calidad,2025-07-14 19:31:33,202507141931
13000000353,786,1,6,Todo perfecto,2025-04-09 11:40:03,202504091140
13000000354,1104,1,6,Todo perfecto,2025-02-23 05:35:01,202502230535
13000000355,505,2,4,Volvería a comprar,2025-07-30 02:43:33,202507300243
13000000356,436,1,0,Atención muy buena,2024-11-13 15:27:07,202411131527
13000000357,366,1,5,Atención muy buena,2025-08-17 16:44:56,202508171644
13000000358,829,2,8,Tardó un poco más de lo esperado,2024-05-17 10:00:31,202405171000
13000000359,570,1,5,Atención muy buena,2024-04-11 06:42:29,202404110642
13000000360,573,2,10,Entrega rápida y producto excelente,2024-04-13 13:46:37,202404131346
13000000361,63,1,8,Todo perfecto,2024-04-13 23:51:40,202404132351
13000000362,140,1,10,Muy conforme con la calidad,2025-05-03 03:08:57,202505030308
13000000363,650,2,9,Volvería a comprar,2024-03-07 12:17:06,202403071217
13000000364,558,1,7,Volvería a comprar,2024-05-29 09:44:37,202405290944
13000000365,498,2,9,No Comment,2024-05-18 00:10:14,202405180010
13000000366,1337,2,10,Podría mejorar el empaque,2024-05-27 15:06:16,202405271506
13000000367,192,1,9,Volvería a comprar,2025-04-06 06:02:54,202504060602
13000000368,523,1,1,Tardó un poco más de lo esperado,2024-10-07 15:22:24,202410071522
13000000369,1009,1,5,Entrega rápida y producto excelente,2025-05-06 14:30:44,202505061430
13000000370,1079,1,8,Atención muy buena,2025-03-10 21:56:33,202503102156
13000000371,809,1,9,Podría mejorar el empaque,2025-05-30 16:31:12,202505301631
13000000372,332,1,8,Atención muy buena,2024-02-05 15:14:36,202402051514
13000000373,397,1,8,Tardó un poco más de lo esperado,2024-11-10 09:06:51,202411100906
13000000374,950,2,8,Tardó un poco más de lo esperado,2024-02-12 19:29:29,202402121929
13000000375,950,1,10,Todo perfecto,2024-12-27 07:39:39,202412270739
13000000376,1071,1,7,Tardó un poco más de lo esperado,2024-03-10 15:27:59,202403101527
13000000377,27,1,5,Atención muy buena,2024-08-10 15:00:09,202408101500
13000000378,1063,1,5,Muy conforme con la calidad,2024-05-25 14:47:01,202405251447
13000000379,930,1,10,Atención muy buena,2024-08-09 06:45:53,202408090645
13000000380,1435,2,1,Podría mejorar el empaque,2024-11-14 03:09:21,202411140309
13000000381,258,2,10,Atención muy buena,2024-04-08 15:25:23,202404081525
13000000382,847,1,4,Volvería a comprar,2024-02-11 14:11:42,202402111411
13000000383,921,2,10,Muy conforme con la calidad,2024-09-01 08:42:48,202409010842
13000000384,1231,1,7,Tardó un poco más de lo esperado,2025-01-11 08:34:53,202501110834
13000000385,292,1,10,Podría mejorar el empaque,2025-05-26 13:14:53,202505261314
13000000386,325,2,3,Volvería a comprar,2024-10-19 19:15:44,202410191915
13000000387,921,2,3,Atención muy buena,2025-03-11 05:25:38,202503110525
13000000388,248,1,2,No Comment,2025-05-24 10:15:38,202505241015
13000000389,754,1,8,No Comment,2024-08-11 22:25:54,202408112225
13000000390,708,1,9,No Comment,2024-04-22 05:36:10,202404220536
13000000391,48,1,6,Podría mejorar el empaque,2025-05-05 20:20:04,202505052020
13000000392,786,2,5,Atención muy buena,2024-05-05 11:43:38,202405051143
13000000393,382,1,4,No Comment,2024-06-19 08:24:55,202406190824
13000000394,895,1,6,Tardó un poco más de lo esperado,2025-02-14 13:53:26,202502141353
13000000395,821,1,7,Entrega rápida y producto excelente,2025-02-11 12:31:51,202502111231
13000000396,1032,1,9,Todo perfecto,2024-03-15 03:58:38,202403150358
13000000397,1262,1,1,Todo perfecto,2025-05-10 13:40:09,202505101340
13000000398,153,1,9,Muy conforme con la calidad,2024-08-21 05:06:57,202408210506
13000000399,816,1,1,Todo perfecto,2025-08-04 08:56:25,202508040856
13000000400,237,1,7,Todo perfecto,2024-02-07 18:17:19,202402071817
13000000401,589,2,10,Podría mejorar el empaque,2024-03-31 16:15:16,202403311615
13000000402,249,2,6,Atención muy buena,2025-08-14 00:50:22,202508140050
13000000403,1130,2,2,Volvería a comprar,2024-12-14 23:38:05,202412142338
13000000404,455,1,3,Volvería a comprar,2025-06-23 15:32:22,202506231532
13000000405,1306,1,0,Podría mejorar el empaque,2025-03-23 14:06:40,202503231406
13000000406,1359,1,9,Atención muy buena,2024-11-27 17:42:26,202411271742
13000000407,696,1,7,Volvería a comprar,2024-09-18 23:36:33,202409182336
13000000408,867,1,7,Todo perfecto,2024-09-06 13:25:59,202409061325
13000000409,690,1,10,Podría mejorar el empaque,2024-11-01 22:51:39,202411012251
13000000410,14,1,7,Volvería a comprar,2025-03-16 23:22:31,202503162322
13000000411,259,2,2,No Comment,2024-12-12 15:04:04,202412121504
13000000412,334,1,3,Todo perfecto,2024-01-23 14:46:59,202401231446
13000000413,574,1,9,Todo perfecto,2024-07-21 02:53:44,202407210253
13000000414,716,1,10,Volvería a comprar,2024-05-30 12:30:57,202405301230
13000000415,204,2,8,Todo perfecto,2024-12-16 05:28:42,202412160528
13000000416,624,2,10,Volvería a comprar,2025-06-20 21:21:38,202506202121
13000000417,535,1,9,Volvería a comprar,2024-08-19 21:17:35,202408192117
13000000418,522,1,7,Entrega rápida y producto excelente,2024-08-10 05:31:51,202408100531
13000000419,589,1,9,Tardó un poco más de lo esperado,2025-04-15 10:21:44,202504151021
13000000420,1485,1,9,Muy conforme con la calidad,2025-01-12 08:48:59,202501120848
13000000421,544,1,9,Volvería a comprar,2024-08-24 13:39:39,202408241339
13000000422,253,1,9,Atención muy buena,2025-01-04 19:48:25,202501041948
13000000423,520,1,8,Podría mejorar el empaque,2024-07-08 22:43:21,202407082243
13000000424,1339,1,8,Volvería a comprar,2025-02-16 22:04:20,202502162204
13000000425,800,1,10,Tardó un poco más de lo esperado,2024-05-10 02:04:28,202405100204
13000000426,782,2,9,Entrega rápida y producto excelente,2024-07-03 17:44:38,202407031744
13000000427,488,2,3,Tardó un poco más de lo esperado,2025-08-31 00:49:08,202508310049
13000000428,1074,1,6,Todo perfecto,2025-02-12 09:10:12,202502120910
13000000429,789,2,9,Muy conforme con la calidad,2024-12-26 22:27:44,202412262227
13000000430,951,1,3,Tardó un poco más de lo esperado,2025-06-10 08:35:10,202506100835
13000000431,1210,1,8,No Comment,2025-04-06 21:49:25,202504062149
13000000432,977,2,3,Volvería a comprar,2025-04-24 13:15:22,202504241315
13000000433,489,2,8,Tardó un poco más de lo esperado,2025-08-25 15:59:07,202508251559
13000000434,1192,2,9,Entrega rápida y producto excelente,2024-06-09 22:10:48,202406092210
13000000435,1461,2,5,Volvería a comprar,2024-10-11 10:47:13,202410111047
13000000436,28,1,6,Volvería a comprar,2025-07-14 13:59:10,202507141359
13000000437,459,2,9,No Comment,2024-07-14 02:59:21,202407140259
13000000438,756,1,2,Entrega rápida y producto excelente,2024-05-10 19:36:43,202405101936
13000000439,1495,1,8,Podría mejorar el empaque,2024-01-22 09:35:45,202401220935
13000000440,584,1,7,Todo perfecto,2024-03-07 10:30:38,202403071030
13000000441,703,1,2,Atención muy buena,2025-10-05 19:26:03,202510051926
13000000442,1309,2,7,Atención muy buena,2024-01-21 05:12:12,202401210512
13000000443,323,2,7,Muy conforme con la calidad,2025-06-01 03:50:23,202506010350
13000000444,90,1,8,Muy conforme con la calidad,2025-08-24 15:48:52,202508241548
13000000445,761,1,5,Tardó un poco más de lo esperado,2025-01-13 09:23:46,202501130923
13000000446,999,1,9,No Comment,2025-04-26 12:54:41,202504261254
13000000447,85,1,9,Entrega rápida y producto excelente,2025-04-05 23:58:27,202504052358
13000000448,405,1,8,Podría mejorar el empaque,2025-07-25 21:12:23,202507252112
13000000449,336,2,2,Muy conforme con la calidad,2024-11-24 03:49:06,202411240349
13000000450,179,1,9,Entrega rápida y producto excelente,2024-07-07 20:27:21,202407072027
13000000451,682,2,8,Entrega rápida y producto excelente,2024-05-06 04:42:04,202405060442
13000000452,862,2,8,Tardó un poco más de lo esperado,2025-06-03 23:08:04,202506032308
13000000453,1218,1,5,Todo perfecto,2025-04-16 03:09:01,202504160309
13000000454,31,1,7,Todo perfecto,2025-06-10 11:48:50,202506101148
13000000455,154,1,10,No Comment,2025-03-11 10:47:21,202503111047
13000000456,1049,2,10,Podría mejorar el empaque,2025-07-26 17:33:15,202507261733
13000000457,586,1,10,Atención muy buena,2025-06-07 01:08:36,202506070108
13000000458,425,2,10,Volvería a comprar,2024-09-07 22:23:30,202409072223
13000000459,1235,1,8,Podría mejorar el empaque,2024-03-12 04:35:22,202403120435
13000000460,52,1,10,Tardó un poco más de lo esperado,2024-05-22 23:27:23,202405222327
13000000461,78,2,3,Entrega rápida y producto excelente,2025-01-08 05:40:16,202501080540
13000000462,405,1,7,Entrega rápida y producto excelente,2024-12-15 10:40:54,202412151040
13000000463,381,2,7,Podría mejorar el empaque,2025-06-07 14:39:48,202506071439
13000000464,284,1,10,Podría mejorar el empaque,2024-10-02 05:22:07,202410020522
13000000465,867,1,0,Tardó un poco más de lo esperado,2024-04-22 04:28:48,202404220428
13000000466,626,1,8,No Comment,2024-09-15 20:41:52,202409152041
13000000467,195,1,9,Entrega rápida y producto excelente,2024-11-29 16:47:27,202411291647
13000000468,467,1,7,Tardó un poco más de lo esperado,2024-06-04 01:25:58,202406040125
13000000469,1107,2,7,Tardó un poco más de lo esperado,2025-03-02 09:53:39,202503020953
13000000470,580,1,8,Muy conforme con la calidad,2024-01-25 14:37:53,202401251437
13000000471,942,2,7,Todo perfecto,2024-04-02 06:17:25,202404020617
13000000472,1354,2,10,Podría mejorar el empaque,2025-06-28 09:43:25,202506280943
13000000473,540,1,4,Muy conforme con la calidad,2024-02-09 10:37:09,202402091037
13000000474,1161,1,6,Entrega rápida y producto excelente,2025-07-23 03:05:56,202507230305
13000000475,895,1,8,Todo perfecto,2025-08-09 07:58:07,202508090758
13000000476,399,1,6,No Comment,2024-07-16 18:47:00,202407161847
13000000477,77,1,10,Tardó un poco más de lo esperado,2025-08-08 21:13:19,202508082113
13000000478,754,2,0,No Comment,2025-08-27 01:30:25,202508270130
13000000479,1253,1,7,Podría mejorar el empaque,2024-08-18 14:21:10,202408181421
13000000480,1117,1,6,Muy conforme con la calidad,2024-07-17 06:17:50,202407170617
13000000481,413,1,6,Volvería a comprar,2025-07-22 06:06:19,202507220606
13000000482,40,2,8,Atención muy buena,2025-06-08 22:38:52,202506082238
13000000483,403,1,1,Entrega rápida y producto excelente,2024-10-09 02:40:49,202410090240
13000000484,1482,1,6,Todo perfecto,2024-08-27 21:39:13,202408272139
13000000485,790,1,9,Podría mejorar el empaque,2024-12-22 18:12:56,202412221812
13000000486,891,1,0,Entrega rápida y producto excelente,2024-08-22 20:46:41,202408222046
13000000487,819,2,7,Muy conforme con la calidad,2025-06-11 19:29:56,202506111929
13000000488,474,2,9,No Comment,2024-05-13 07:15:51,202405130715
13000000489,1332,1,8,Entrega rápida y producto excelente,2025-04-08 10:13:44,202504081013
13000000490,305,1,4,Todo perfecto,2025-07-30 07:48:11,202507300748
13000000491,400,2,7,Atención muy buena,2024-04-10 21:45:17,202404102145
13000000492,415,2,9,Todo perfecto,2024-11-29 22:26:11,202411292226
13000000493,739,2,9,Tardó un poco más de lo esperado,2024-01-17 07:11:19,202401170711
13000000494,45,1,4,Muy conforme con la calidad,2024-12-16 04:58:04,202412160458
13000000495,584,2,8,Todo perfecto,2024-04-01 04:19:09,202404010419
13000000496,305,1,9,Entrega rápida y producto excelente,2025-03-14 13:14:31,202503141314
13000000497,1061,2,4,Volvería a comprar,2025-08-28 11:39:30,202508281139
13000000498,1051,2,9,Todo perfecto,2025-04-20 13:57:39,202504201357
13000000499,981,1,8,Podría mejorar el empaque,2025-08-18 06:29:10,202508180629
13000000500,381,1,7,Entrega rápida y producto excelente,2024-01-27 08:24:37,202401270824
13000000501,866,1,2,Tardó un poco más de lo esperado,2024-05-18 01:36:24,202405180136
13000000502,323,1,9,Podría mejorar el empaque,2024-06-04 20:35:58,202406042035
13000000503,1223,2,8,Muy conforme con la calidad,2024-05-04 02:55:25,202405040255
13000000504,728,2,3,Podría mejorar el empaque,2025-06-30 22:39:41,202506302239
13000000505,176,1,8,Muy conforme con la calidad,2024-05-23 04:27:32,202405230427
13000000506,620,1,3,Atención muy buena,2024-03-27 15:30:54,202403271530
13000000507,11,2,8,Atención muy buena,2024-11-14 22:42:02,202411142242
13000000508,866,1,5,Podría mejorar el empaque,2025-10-02 12:19:07,202510021219
13000000509,609,1,9,Volvería a comprar,2024-01-17 23:52:25,202401172352
13000000510,662,1,6,Entrega rápida y producto excelente,2025-02-10 00:25:59,202502100025
13000000511,1304,2,3,Podría mejorar el empaque,2025-03-21 01:23:04,202503210123
13000000512,1358,1,5,Entrega rápida y producto excelente,2024-10-24 00:29:57,202410240029
13000000513,1396,2,8,Tardó un poco más de lo esperado,2024-10-03 20:01:12,202410032001
13000000514,921,1,7,Todo perfecto,2024-12-01 09:29:25,202412010929
13000000515,193,2,9,Todo perfecto,2024-03-25 10:26:03,202403251026
13000000516,1366,1,7,Podría mejorar el empaque,2025-03-07 02:44:22,202503070244
13000000517,4,2,8,No Comment,2024-12-29 16:14:53,202412291614
13000000518,373,1,4,Entrega rápida y producto excelente,2024-04-02 23:20:55,202404022320
13000000519,3,2,10,Todo perfecto,2025-06-17 14:34:03,202506171434
13000000520,156,2,2,Muy conforme con la calidad,2025-06-22 08:32:36,202506220832
13000000521,1274,2,6,Muy conforme con la calidad,2025-09-26 11:27:19,202509261127
13000000522,1200,1,9,Volvería a comprar,2025-04-25 03:13:10,202504250313
13000000523,1271,2,9,Podría mejorar el empaque,2024-03-05 02:24:02,202403050224
13000000524,1089,1,10,Todo perfecto,2025-06-14 11:16:57,202506141116
13000000525,1399,2,9,Entrega rápida y producto excelente,2025-09-09 13:13:42,202509091313
13000000526,20,1,8,Volvería a comprar,2024-07-08 22:49:45,202407082249
13000000527,874,2,9,Atención muy buena,2024-12-12 16:26:08,202412121626
13000000528,919,2,7,Tardó un poco más de lo esperado,2024-10-18 11:04:43,202410181104
13000000529,885,1,9,Podría mejorar el empaque,2025-08-03 00:42:21,202508030042
13000000530,123,2,2,Muy conforme con la calidad,2024-08-18 13:05:16,202408181305
13000000531,301,1,10,Todo perfecto,2024-08-13 12:11:00,202408131211
13000000532,1172,1,5,Todo perfecto,2024-09-24 12:11:09,202409241211
13000000533,1334,2,7,Todo perfecto,2024-08-23 08:58:05,202408230858
13000000534,1462,2,3,Volvería a comprar,2025-08-22 09:47:30,202508220947
13000000535,1393,2,8,Atención muy buena,2024-12-09 04:39:01,202412090439
13000000536,1220,1,10,Todo perfecto,2024-04-23 23:16:41,202404232316
13000000537,1355,1,0,Podría mejorar el empaque,2025-04-11 23:27:42,202504112327
13000000538,27,2,8,Tardó un poco más de lo esperado,2024-01-14 12:52:57,202401141252
13000000539,921,1,3,Volvería a comprar,2024-07-01 06:27:01,202407010627
13000000540,1469,2,9,Volvería a comprar,2024-03-16 08:53:37,202403160853
13000000541,1228,1,9,Muy conforme con la calidad,2025-06-29 03:08:05,202506290308
13000000542,1123,2,7,Tardó un poco más de lo esperado,2024-05-26 02:44:24,202405260244
13000000543,125,1,8,Entrega rápida y producto excelente,2025-09-07 06:57:45,202509070657
13000000544,476,1,9,No Comment,2024-10-17 14:22:38,202410171422
13000000545,833,1,5,Volvería a comprar,2025-06-16 23:27:26,202506162327
13000000546,253,1,10,Muy conforme con la calidad,2024-03-20 08:15:50,202403200815
13000000547,398,1,9,Podría mejorar el empaque,2024-08-24 10:06:53,202408241006
13000000548,253,2,9,Todo perfecto,2024-01-19 06:43:36,202401190643
13000000549,206,2,9,Atención muy buena,2024-03-08 01:09:04,202403080109
13000000550,899,1,8,Muy conforme con la calidad,2025-09-10 19:28:26,202509101928
13000000551,1254,1,3,Tardó un poco más de lo esperado,2025-07-07 01:49:09,202507070149
13000000552,1317,2,10,Podría mejorar el empaque,2025-05-18 04:03:58,202505180403
13000000553,466,1,8,No Comment,2024-11-19 17:17:29,202411191717
13000000554,191,1,9,Atención muy buena,2024-11-19 01:05:53,202411190105
13000000555,362,2,10,Muy conforme con la calidad,2024-06-29 22:16:25,202406292216
13000000556,263,1,7,No Comment,2024-05-08 15:23:45,202405081523
13000000557,1473,2,10,Entrega rápida y producto excelente,2025-03-09 08:07:13,202503090807
13000000558,1494,1,10,Muy conforme con la calidad,2024-07-25 08:04:07,202407250804
13000000559,359,1,3,Muy conforme con la calidad,2025-07-19 15:37:54,202507191537
13000000560,181,1,10,Todo perfecto,2025-07-26 20:07:18,202507262007
13000000561,682,1,10,Volvería a comprar,2025-04-02 05:55:36,202504020555
13000000562,1142,1,9,Entrega rápida y producto excelente,2024-05-30 18:17:36,202405301817
13000000563,475,1,8,Entrega rápida y producto excelente,2024-05-18 21:48:39,202405182148
13000000564,541,1,10,Atención muy buena,2024-12-24 14:04:24,202412241404
13000000565,1344,1,10,Todo perfecto,2025-06-22 06:38:43,202506220638
13000000566,561,2,10,Muy conforme con la calidad,2024-07-26 04:52:11,202407260452
13000000567,981,2,8,Podría mejorar el empaque,2024-02-23 08:16:33,202402230816
13000000568,311,1,7,Muy conforme con la calidad,2024-04-21 14:38:39,202404211438
13000000569,1007,2,7,Atención muy buena,2025-05-15 05:37:47,202505150537
13000000570,952,2,6,No Comment,2025-09-16 19:04:39,202509161904
13000000571,1464,1,8,Atención muy buena,2024-05-22 10:21:54,202405221021
13000000572,863,2,9,Todo perfecto,2024-06-19 17:44:01,202406191744
13000000573,724,2,6,Todo perfecto,2025-02-08 22:32:09,202502082232
13000000574,612,1,7,Atención muy buena,2024-03-15 01:57:31,202403150157
13000000575,382,1,5,Entrega rápida y producto excelente,2024-03-05 01:51:22,202403050151
13000000576,311,1,8,Todo perfecto,2024-01-14 09:57:37,202401140957
13000000577,1041,2,9,Podría mejorar el empaque,2025-10-05 12:30:50,202510051230
13000000578,816,1,7,Atención muy buena,2025-09-20 15:28:06,202509201528
