payment_sk,payment_id,order_id,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,paid_at_sk,method,status,currency_code,subtotal,tax_amount,shipping_fee,amount,transaction_ref
2946,7000002945,1000002945,1418,1,-1,-1,577,679793,-1,GATEWAY,FAILED,ARS,14250.0,2992.5,1200.0,18442.5,-1
2947,7000002946,1000002946,1256,1,-1,-1,1548,634520,637520,CARD,PAID,ARS,37620.0,7900.2,1200.0,46720.2,TX-749YQF2ATHFU
2948,7000002947,1000002947,1061,2,1,1,1,1137688,1141828,TRANSFER,PAID,ARS,32340.0,6791.4,0.0,39131.4,TX-GFV6FIG0ZIJT
2949,7000002948,1000002948,743,2,4,4,4,910073,913493,TRANSFER,PAID,ARS,13500.0,2835.0,0.0,16335.0,TX-7NPO213UMJ47
2950,7000002949,1000002949,1050,1,-1,-1,1499,1263685,1266745,CARD,PAID,ARS,70200.0,14742.0,0.0,84942.0,TX-NKUUL6LMSB5X
2951,7000002950,1000002950,1028,1,-1,-1,701,1130588,1132448,CARD,PAID,ARS,35910.0,7541.1,900.0,44351.1,TX-TOPQRBEW2TLY
2952,7000002951,1000002951,920,1,-1,-1,98,669346,673306,GATEWAY,PAID,ARS,40500.0,8505.0,0.0,49005.0,TX-PF3NRNLB6S7S
2953,7000002952,1000002952,1208,1,-1,-1,574,789140,789560,GATEWAY,PAID,ARS,66750.0,14017.5,0.0,80767.5,TX-GP9JQLLDIV4S
2954,7000002953,1000002953,489,1,-1,-1,2558,1267678,1267858,GATEWAY,PAID,ARS,29700.0,6237.0,900.0,36837.0,TX-OEDDA9HST37G
2955,7000002954,1000002954,1272,2,3,3,3,705231,708531,CARD,PAID,ARS,10800.0,2268.0,0.0,13068.0,TX-7J6MDDGYTWR7
2956,7000002955,1000002955,1079,1,-1,-1,2841,694816,695056,GATEWAY,PAID,ARS,22800.0,4788.0,1200.0,28788.0,TX-LWSXSAKBFBNH
2957,7000002956,1000002956,346,2,3,3,3,953590,957010,CASH,REFUNDED,ARS,28500.0,5985.0,0.0,34485.0,TX-L90KTGXRIFGJ
2958,7000002957,1000002957,253,1,-1,-1,1580,448336,451576,CARD,PAID,ARS,15000.0,3150.0,1500.0,19650.0,TX-UDCVD8A26UZH
2959,7000002958,1000002958,428,2,1,1,1,716442,718242,CASH,PAID,ARS,41160.0,8643.6,0.0,49803.6,TX-XEKHKQU0QI7N
2960,7000002959,1000002959,312,2,1,1,1,1115348,1119668,TRANSFER,PAID,ARS,11400.0,2394.0,0.0,13794.0,TX-3NMJ3YH2AUVL
2961,7000002960,1000002960,441,1,-1,-1,2711,1228060,1229620,GATEWAY,PAID,ARS,15000.0,3150.0,900.0,19050.0,TX-EGOYIMOSRPIP
2962,7000002961,1000002961,658,2,3,3,3,1249313,1250873,CASH,PAID,ARS,34200.0,7182.0,0.0,41382.0,TX-IRUBWVT1IF2T
2963,7000002962,1000002962,179,1,-1,-1,1159,402263,404723,GATEWAY,PAID,ARS,29400.0,6174.0,900.0,36474.0,TX-U9I4EH2PBPFI
2964,7000002963,1000002963,944,1,-1,-1,741,408417,410577,CARD,PAID,ARS,36960.0,7761.6,0.0,44721.6,TX-1N5MDJKBBDRV
2965,7000002964,1000002964,739,1,-1,-1,1091,1039750,1042090,CARD,PAID,ARS,11970.0,2513.7,1200.0,15683.7,TX-ABUGOQ5R4FV1
2966,7000002965,1000002965,1298,1,-1,-1,3167,1050128,1051088,CARD,PAID,ARS,49875.0,10473.75,1500.0,61848.75,TX-WM8CFHT4P7WJ
2967,7000002966,1000002966,18,2,3,3,3,365655,367155,CARD,PAID,ARS,45000.0,9450.0,0.0,54450.0,TX-QAPGG7R9ANN4
2968,7000002967,1000002967,615,2,1,1,1,398085,401865,CASH,PAID,ARS,14250.0,2992.5,0.0,17242.5,TX-RX9ZXOFQ23ES
2969,7000002968,1000002968,421,2,3,3,3,1185684,1187484,CARD,PAID,ARS,39690.0,8334.9,0.0,48024.9,TX-PPH4UMIQPIG4
2970,7000002969,1000002969,584,1,-1,-1,854,714619,718699,CARD,REFUNDED,ARS,54900.0,11529.0,1200.0,67629.0,TX-R9OKAT9HCG2B
2971,7000002970,1000002970,173,1,-1,-1,1544,1260513,1260633,GATEWAY,PAID,ARS,47250.0,9922.5,900.0,58072.5,TX-PZT7Z4RPKJ6S
2972,7000002971,1000002971,928,1,-1,-1,1070,1066525,1067785,CARD,PAID,ARS,14250.0,2992.5,900.0,18142.5,TX-9KVL1C5ND3FR
2973,7000002972,1000002972,1351,2,2,2,2,1087966,1088566,CARD,PAID,ARS,10800.0,2268.0,0.0,13068.0,TX-LF6M9UA0BB3S
2974,7000002973,1000002973,555,1,-1,-1,259,1114360,1117000,GATEWAY,PAID,ARS,15675.0,3291.75,1200.0,20166.75,TX-LC2WS2VDE8W7
2975,7000002974,1000002974,61,1,-1,-1,1184,930287,931787,CARD,PAID,ARS,42750.0,8977.5,900.0,52627.5,TX-IBX1JFE92O0D
2976,7000002975,1000002975,840,1,-1,-1,2592,811871,815531,CARD,PAID,ARS,42750.0,8977.5,1500.0,53227.5,TX-UVS8HR1VDZK8
2977,7000002976,1000002976,928,1,-1,-1,2039,1136529,1138029,CARD,PAID,ARS,14250.0,2992.5,900.0,18142.5,TX-H0MWWIPEROJR
2978,7000002977,1000002977,511,2,3,3,3,1034730,1038390,TRANSFER,PAID,ARS,22800.0,4788.0,0.0,27588.0,TX-JWE7OIRTSA4T
2979,7000002978,1000002978,1068,1,-1,-1,1599,409926,410706,CARD,REFUNDED,ARS,29160.0,6123.6,900.0,36183.6,TX-5A747NX1QSN9
2980,7000002979,1000002979,409,1,-1,-1,1376,707794,707854,GATEWAY,PAID,ARS,23760.0,4989.6,1200.0,29949.6,TX-2HK3D6OE5G1L
2981,7000002980,1000002980,487,1,-1,-1,308,357918,357978,GATEWAY,PAID,ARS,34200.0,7182.0,1200.0,42582.0,TX-7N713C46ZP81
2982,7000002981,1000002981,1188,2,1,1,1,1198362,1199622,CASH,PAID,ARS,24300.0,5103.0,0.0,29403.0,TX-OJTSP6DDJV66
2983,7000002982,1000002982,157,1,-1,-1,1128,577675,577855,CARD,PAID,ARS,10584.0,2222.64,900.0,13706.64,TX-7ZQ2YUJKFAOS
2984,7000002983,1000002983,747,2,1,1,1,1251514,1251694,CASH,PAID,ARS,44550.0,9355.5,0.0,53905.5,TX-O770IGMLG9W3
2985,7000002984,1000002984,914,2,4,4,4,596708,599048,CASH,PAID,ARS,34200.0,7182.0,0.0,41382.0,TX-PXDR6BWKKFRY
2986,7000002985,1000002985,197,1,-1,-1,2370,523749,-1,CARD,FAILED,ARS,64200.0,13482.0,0.0,77682.0,-1
2987,7000002986,1000002986,294,1,-1,-1,30,613920,-1,CARD,PENDING,ARS,12825.0,2693.25,900.0,16418.25,-1
2988,7000002987,1000002987,1411,1,-1,-1,3161,870675,-1,GATEWAY,FAILED,ARS,21600.0,4536.0,1200.0,27336.0,-1
2989,7000002988,1000002988,639,1,-1,-1,1269,417576,417636,GATEWAY,PAID,ARS,27000.0,5670.0,1200.0,33870.0,TX-6VAEDQAME3GZ
2990,7000002989,1000002989,471,2,3,3,3,930244,-1,CASH,FAILED,ARS,45000.0,9450.0,0.0,54450.0,-1
2991,7000002990,1000002990,559,1,-1,-1,1374,622786,626626,GATEWAY,PAID,ARS,35280.0,7408.8,0.0,42688.8,TX-8QGB86AIIMYW
2992,7000002991,1000002991,690,1,-1,-1,1245,780015,783795,CARD,PAID,ARS,64125.0,13466.25,0.0,77591.25,TX-926T2E6I1DNH
2993,7000002992,1000002992,469,1,-1,-1,2003,864088,864808,GATEWAY,PAID,ARS,47280.0,9928.8,1200.0,58408.8,TX-CWR1H8NTKAVO
2994,7000002993,1000002993,214,1,-1,-1,1373,755209,757669,GATEWAY,PAID,ARS,30000.0,6300.0,0.0,36300.0,TX-YKOFD5HODIM0
2995,7000002994,1000002994,200,1,-1,-1,783,556931,560711,GATEWAY,PAID,ARS,32400.0,6804.0,1500.0,40704.0,TX-LE0CY8WP6HWU
2996,7000002995,1000002995,1062,1,-1,-1,851,672742,675982,CARD,REFUNDED,ARS,30000.0,6300.0,1200.0,37500.0,TX-BU44D0II93UY
2997,7000002996,1000002996,224,2,2,2,2,537908,538388,CARD,PAID,ARS,37200.0,7812.0,0.0,45012.0,TX-22RTBG6WGRPI
2998,7000002997,1000002997,672,1,-1,-1,1913,482651,485231,GATEWAY,PAID,ARS,30000.0,6300.0,1200.0,37500.0,TX-RWJ66PLSS903
2999,7000002998,1000002998,335,1,-1,-1,2869,447317,450317,GATEWAY,PAID,ARS,67500.0,14175.0,1200.0,82875.0,TX-RBKKKG327Q2X
3000,7000002999,1000002999,924,2,3,3,3,390816,394236,CASH,PAID,ARS,37035.0,7777.35,0.0,44812.35,TX-7RMXFFTEM6GW
3001,7000003000,1000003000,152,1,-1,-1,84,723521,725141,GATEWAY,PAID,ARS,11400.0,2394.0,900.0,14694.0,TX-XWF3VOL8XC10
3002,7000003001,1000003001,1281,2,3,3,3,420121,420541,TRANSFER,PAID,ARS,55800.0,11718.0,0.0,67518.0,TX-VLCRLQUZYJR7
3003,7000003002,1000003002,611,2,3,3,3,545772,546972,CARD,PAID,ARS,54390.0,11421.9,0.0,65811.9,TX-83EES1Y1BW6C
3004,7000003003,1000003003,1324,1,-1,-1,1040,525658,529378,CARD,PAID,ARS,32400.0,6804.0,1200.0,40404.0,TX-RIK1THE0ZK79
3005,7000003004,1000003004,771,1,-1,-1,3047,1194710,1197890,CARD,PAID,ARS,33480.0,7030.8,1200.0,41710.8,TX-TSQ5RVIKELTX
3006,7000003005,1000003005,900,1,-1,-1,2950,1031310,1035450,CARD,PAID,ARS,57000.0,11970.0,1200.0,70170.0,TX-CNI7E1JM5JB7
3007,7000003006,1000003006,270,1,-1,-1,121,1138688,1142468,CARD,PAID,ARS,32568.0,6839.28,1200.0,40607.28,TX-JH1HBHPUS23M
3008,7000003007,1000003007,40,1,-1,-1,1540,909731,912551,GATEWAY,PAID,ARS,24300.0,5103.0,1200.0,30603.0,TX-EGD0XPACC771
3009,7000003008,1000003008,28,1,-1,-1,263,735257,738317,CARD,PAID,ARS,61668.0,12950.28,900.0,75518.28,TX-QMNWZVO0CFC3
3010,7000003009,1000003009,1342,1,-1,-1,1674,1198182,1202082,CARD,PAID,ARS,10800.0,2268.0,1200.0,14268.0,TX-XXUZPWF1WNMQ
3011,7000003010,1000003010,1270,1,-1,-1,1338,457876,460636,CARD,PAID,ARS,15435.0,3241.35,900.0,19576.35,TX-7ZKLONG7HYXY
3012,7000003011,1000003011,346,1,-1,-1,860,932131,933271,CARD,PAID,ARS,34200.0,7182.0,1200.0,42582.0,TX-PJCXRAFK1REU
3013,7000003012,1000003012,104,2,4,4,4,354431,355331,CARD,PAID,ARS,32400.0,6804.0,0.0,39204.0,TX-C2ITBBUWQBAX
3014,7000003013,1000003013,607,1,-1,-1,1238,961863,964563,CARD,PAID,ARS,15000.0,3150.0,900.0,19050.0,TX-0BVA707SLR1U
3015,7000003014,1000003014,1375,2,4,4,4,540378,542478,CASH,PAID,ARS,11340.0,2381.4,0.0,13721.4,TX-GFA8834NB9Q6
3016,7000003015,1000003015,1056,2,2,2,2,1044613,1047673,CARD,PAID,ARS,43200.0,9072.0,0.0,52272.0,TX-4BV7HPE78WLF
3017,7000003016,1000003016,194,1,-1,-1,2609,858985,860365,GATEWAY,PAID,ARS,66630.0,13992.3,1200.0,81822.3,TX-J7U98VWBIUG5
3018,7000003017,1000003017,1197,1,-1,-1,2492,984845,989105,CARD,PAID,ARS,43050.0,9040.5,900.0,52990.5,TX-6ID4AYJU7PSL
3019,7000003018,1000003018,860,1,-1,-1,1118,412008,413088,CARD,PAID,ARS,35910.0,7541.1,1200.0,44651.1,TX-9J7NB5NK3YVW
3020,7000003019,1000003019,267,1,-1,-1,2710,416631,417471,GATEWAY,PAID,ARS,60690.0,12744.9,1200.0,74634.9,TX-AQ17YKIL8LS2
3021,7000003020,1000003020,231,2,2,2,2,1166911,-1,CARD,FAILED,ARS,10800.0,2268.0,0.0,13068.0,-1
3022,7000003021,1000003021,1025,1,-1,-1,2212,1127512,1128352,GATEWAY,PAID,ARS,38475.0,8079.75,1200.0,47754.75,TX-CBZ24QSNOUAJ
3023,7000003022,1000003022,103,1,-1,-1,2960,416702,-1,CARD,FAILED,ARS,68868.0,14462.28,1200.0,84530.28,-1
3024,7000003023,1000003023,704,2,1,1,1,1093401,-1,TRANSFER,FAILED,ARS,69825.0,14663.25,0.0,84488.25,-1
3025,7000003024,1000003024,785,1,-1,-1,695,353434,356974,GATEWAY,PAID,ARS,12348.0,2593.08,1200.0,16141.08,TX-90CP5F515212
3026,7000003025,1000003025,1054,1,-1,-1,2620,1031640,1035480,GATEWAY,PAID,ARS,22740.0,4775.4,1200.0,28715.4,TX-G6L6ZUTAVJRU
3027,7000003026,1000003026,800,2,2,2,2,916696,920176,CASH,PAID,ARS,14250.0,2992.5,0.0,17242.5,TX-MYG16AEKVQ4R
3028,7000003027,1000003027,1266,1,-1,-1,283,510068,511328,CARD,PAID,ARS,33000.0,6930.0,0.0,39930.0,TX-T5TTDRB00VT4
3029,7000003028,1000003028,1387,1,-1,-1,2966,511337,514337,CARD,REFUNDED,ARS,35910.0,7541.1,1200.0,44651.1,TX-WT9IA8MWRAPI
3030,7000003029,1000003029,1223,2,2,2,2,1044053,1048013,CASH,PAID,ARS,28500.0,5985.0,0.0,34485.0,TX-GDZGBQBU3GPU
3031,7000003030,1000003030,663,1,-1,-1,1820,1097146,1100146,CARD,PAID,ARS,61200.0,12852.0,900.0,74952.0,TX-WT1C58SFLJYS
3032,7000003031,1000003031,161,1,-1,-1,2464,850300,853840,GATEWAY,PAID,ARS,40500.0,8505.0,1200.0,50205.0,TX-TU9IIWXRWYAS
3033,7000003032,1000003032,493,2,4,4,4,784108,787408,CARD,PAID,ARS,27000.0,5670.0,0.0,32670.0,TX-QEB1WNK9MPEM
3034,7000003033,1000003033,1099,1,-1,-1,2838,539122,541342,CARD,PAID,ARS,65700.0,13797.0,1200.0,80697.0,TX-PPDUAO5FH5F3
3035,7000003034,1000003034,1196,1,-1,-1,2166,660506,663926,GATEWAY,PAID,ARS,36300.0,7623.0,900.0,44823.0,TX-DHBJCNGGVBYT
3036,7000003035,1000003035,1497,2,4,4,4,839999,842159,CARD,PAID,ARS,35520.0,7459.2,0.0,42979.2,TX-2YNDUEE5646Z
3037,7000003036,1000003036,408,1,-1,-1,3190,1130301,1130961,GATEWAY,PAID,ARS,52500.0,11025.0,900.0,64425.0,TX-KM1AYF12PRM0
3038,7000003037,1000003037,61,2,1,1,1,1079672,1081352,CASH,PAID,ARS,24000.0,5040.0,0.0,29040.0,TX-Y0P19MQQZ3EF
3039,7000003038,1000003038,1447,1,-1,-1,864,996325,999505,GATEWAY,PAID,ARS,86962.5,18262.12,900.0,106124.62,TX-W255Z4R2JT9R
3040,7000003039,1000003039,514,2,2,2,2,1085220,1086600,CASH,PAID,ARS,29925.0,6284.25,0.0,36209.25,TX-79C85AFSMC45
3041,7000003040,1000003040,93,1,-1,-1,2202,1137739,1141279,GATEWAY,PAID,ARS,57705.0,12118.05,1500.0,71323.05,TX-574CVNMM3C23
3042,7000003041,1000003041,817,2,3,3,3,607693,609073,TRANSFER,PAID,ARS,31752.0,6667.92,0.0,38419.92,TX-GM5IXMECTTNW
3043,7000003042,1000003042,1085,2,4,4,4,436044,437544,CASH,PAID,ARS,34200.0,7182.0,0.0,41382.0,TX-0GYAA3M3JQQE
3044,7000003043,1000003043,176,2,2,2,2,1130449,1134289,TRANSFER,PAID,ARS,53598.0,11255.58,0.0,64853.58,TX-SFDGUZNXWP3L
3045,7000003044,1000003044,1177,1,-1,-1,527,849495,850275,CARD,PAID,ARS,84720.0,17791.2,1200.0,103711.2,TX-AOK6UHLV4PWX
3046,7000003045,1000003045,1253,1,-1,-1,3083,748088,752168,CARD,REFUNDED,ARS,28350.0,5953.5,900.0,35203.5,TX-G9A8Q7UA7C8I
3047,7000003046,1000003046,209,2,4,4,4,353079,355119,CARD,PAID,ARS,48510.0,10187.1,0.0,58697.1,TX-2BQMI7Z5PROH
3048,7000003047,1000003047,817,2,3,3,3,781140,781260,TRANSFER,PAID,ARS,26400.0,5544.0,0.0,31944.0,TX-ROULO3PX9WVR
3049,7000003048,1000003048,881,2,4,4,4,797800,800740,CASH,PAID,ARS,45000.0,9450.0,0.0,54450.0,TX-T2ZWEPRQ89O6
3050,7000003049,1000003049,177,2,1,1,1,691090,691570,CARD,PAID,ARS,49980.0,10495.8,0.0,60475.8,TX-8WR5RTQHHE0Q
3051,7000003050,1000003050,226,1,-1,-1,773,1218866,1220546,GATEWAY,PAID,ARS,24696.0,5186.16,1200.0,31082.16,TX-9UCBE81UQHR4
3052,7000003051,1000003051,265,2,1,1,1,1224817,1226917,CARD,PAID,ARS,57450.0,12064.5,0.0,69514.5,TX-4BB7PWGNK0D1
3053,7000003052,1000003052,286,1,-1,-1,738,1148750,1149830,CARD,PAID,ARS,14700.0,3087.0,0.0,17787.0,TX-VRIEOVU5JAYJ
3054,7000003053,1000003053,652,1,-1,-1,861,1250569,1252429,GATEWAY,PAID,ARS,12348.0,2593.08,1500.0,16441.08,TX-A4SGK3V2W7DI
3055,7000003054,1000003054,558,2,4,4,4,847141,849841,CARD,PAID,ARS,30780.0,6463.8,0.0,37243.8,TX-KWQS38T37JMP
3056,7000003055,1000003055,1009,1,-1,-1,2103,724160,727580,GATEWAY,PAID,ARS,76545.0,16074.45,1200.0,93819.45,TX-EC12SQY71G4P
3057,7000003056,1000003056,639,1,-1,-1,1156,1019970,1021110,GATEWAY,PAID,ARS,45000.0,9450.0,1500.0,55950.0,TX-333ZS3FGTNWT
3058,7000003057,1000003057,209,1,-1,-1,1992,947460,951180,CARD,PAID,ARS,28500.0,5985.0,0.0,34485.0,TX-Z55Y1C7C916S
3059,7000003058,1000003058,55,1,-1,-1,836,415013,417953,CARD,PAID,ARS,12000.0,2520.0,900.0,15420.0,TX-LXGBNZ2DZ2LW
3060,7000003059,1000003059,1428,2,3,3,3,690943,691783,CARD,PAID,ARS,35280.0,7408.8,0.0,42688.8,TX-NUNRST9H8LKH
3061,7000003060,1000003060,726,2,1,1,1,1237383,1237503,CARD,PAID,ARS,23940.0,5027.4,0.0,28967.4,TX-SLZYC8R7EKXP
3062,7000003061,1000003061,586,2,3,3,3,413799,416559,TRANSFER,PAID,ARS,41400.0,8694.0,0.0,50094.0,TX-8QNJQBLA641G
3063,7000003062,1000003062,1447,1,-1,-1,1078,1019885,1022345,GATEWAY,PAID,ARS,21600.0,4536.0,1200.0,27336.0,TX-TSWVJR67BU5T
3064,7000003063,1000003063,447,1,-1,-1,1390,387334,389254,GATEWAY,PAID,ARS,28500.0,5985.0,1200.0,35685.0,TX-RCLGOJFSTFO4
3065,7000003064,1000003064,940,1,-1,-1,2739,1234995,1236975,GATEWAY,PAID,ARS,13200.0,2772.0,1200.0,17172.0,TX-562ZFS5324GX
3066,7000003065,1000003065,26,2,2,2,2,416376,416736,CASH,PAID,ARS,44100.0,9261.0,0.0,53361.0,TX-B8RV0A0LIIGI
3067,7000003066,1000003066,973,2,1,1,1,486679,489799,CARD,PAID,ARS,57000.0,11970.0,0.0,68970.0,TX-0HG4SD1WD2NU
3068,7000003067,1000003067,975,1,-1,-1,1117,1004214,1005714,GATEWAY,PAID,ARS,42750.0,8977.5,1200.0,52927.5,TX-KN6TNUKEINL1
3069,7000003068,1000003068,203,2,1,1,1,504821,508121,CARD,PAID,ARS,60000.0,12600.0,0.0,72600.0,TX-MPBHV2PL7E0G
3070,7000003069,1000003069,481,1,-1,-1,1411,950012,951752,CARD,PAID,ARS,40500.0,8505.0,1200.0,50205.0,TX-84NZD2A1XSRQ
3071,7000003070,1000003070,1372,2,1,1,1,702392,704492,CARD,PAID,ARS,42120.0,8845.2,0.0,50965.2,TX-ETDXBA3R9OL8
3072,7000003071,1000003071,667,1,-1,-1,2970,686062,688762,GATEWAY,PAID,ARS,21600.0,4536.0,900.0,27036.0,TX-XQQF4SYAS62Z
3073,7000003072,1000003072,1312,2,3,3,3,414139,416899,CARD,PAID,ARS,24696.0,5186.16,0.0,29882.16,TX-3CDXOACNRHSZ
3074,7000003073,1000003073,1493,2,4,4,4,663030,665310,CASH,PAID,ARS,34800.0,7308.0,0.0,42108.0,TX-WA9VR6QD5FG0
3075,7000003074,1000003074,702,2,2,2,2,1125257,-1,CASH,FAILED,ARS,12000.0,2520.0,0.0,14520.0,-1
3076,7000003075,1000003075,582,1,-1,-1,2091,578720,580460,GATEWAY,PAID,ARS,70020.0,14704.2,0.0,84724.2,TX-SLR077JY60PR
3077,7000003076,1000003076,584,1,-1,-1,2138,620560,622900,CARD,PAID,ARS,47520.0,9979.2,900.0,58399.2,TX-TJAPIRPBXQ07
3078,7000003077,1000003077,904,1,-1,-1,1431,724556,724916,GATEWAY,PAID,ARS,12000.0,2520.0,0.0,14520.0,TX-XKY6O9R7ZJT4
3079,7000003078,1000003078,342,1,-1,-1,2619,1102699,1106659,CARD,PAID,ARS,40500.0,8505.0,1200.0,50205.0,TX-F9XRIQA632F6
3080,7000003079,1000003079,680,2,4,4,4,730283,731963,CASH,PAID,ARS,21600.0,4536.0,0.0,26136.0,TX-9O88GXYSRAOL
3081,7000003080,1000003080,709,1,-1,-1,149,954989,956849,GATEWAY,PAID,ARS,12000.0,2520.0,1500.0,16020.0,TX-OM3F4ZIO6W5V
3082,7000003081,1000003081,521,1,-1,-1,1780,1051418,1051718,GATEWAY,PAID,ARS,44887.5,9426.38,1500.0,55813.88,TX-7AAAV2LY9UYA
3083,7000003082,1000003082,289,2,2,2,2,765243,769083,CASH,PAID,ARS,87630.0,18402.3,0.0,106032.3,TX-2PJFKJ3VALSI
3084,7000003083,1000003083,293,1,-1,-1,2571,786276,787296,GATEWAY,PAID,ARS,12000.0,2520.0,0.0,14520.0,TX-Z0ERYX85EI0C
3085,7000003084,1000003084,288,2,2,2,2,897801,-1,CARD,PENDING,ARS,54750.0,11497.5,0.0,66247.5,-1
3086,7000003085,1000003085,1449,2,1,1,1,1206389,1210109,CASH,PAID,ARS,10800.0,2268.0,0.0,13068.0,TX-I2PCQ3W03RD0
3087,7000003086,1000003086,1177,1,-1,-1,1066,1255935,1256895,GATEWAY,PAID,ARS,36000.0,7560.0,900.0,44460.0,TX-YSWKIUUV3EL7
3088,7000003087,1000003087,423,1,-1,-1,722,976468,978088,CARD,PAID,ARS,15435.0,3241.35,1200.0,19876.35,TX-9FDGP8D9PSQE
3089,7000003088,1000003088,1399,2,2,2,2,1230554,1231094,CASH,PAID,ARS,23520.0,4939.2,0.0,28459.2,TX-RSUQJHS1A77F
3090,7000003089,1000003089,1151,1,-1,-1,1309,1152159,-1,GATEWAY,FAILED,ARS,25872.0,5433.12,1200.0,32505.12,-1
3091,7000003090,1000003090,1139,1,-1,-1,1781,459403,461023,CARD,PAID,ARS,14700.0,3087.0,900.0,18687.0,TX-CQNRVOWRT3IM
3092,7000003091,1000003091,1261,1,-1,-1,325,636228,640248,CARD,PAID,ARS,10800.0,2268.0,1200.0,14268.0,TX-TY2XYL1SBLO8
3093,7000003092,1000003092,739,1,-1,-1,3157,662420,664580,CARD,PAID,ARS,28350.0,5953.5,1200.0,35503.5,TX-K3YO13JFE3JM
3094,7000003093,1000003093,98,1,-1,-1,2424,460219,461659,CARD,PAID,ARS,35280.0,7408.8,900.0,43588.8,TX-N0OQWJS5M894
3095,7000003094,1000003094,1228,1,-1,-1,252,696317,699137,CARD,PAID,ARS,49980.0,10495.8,1500.0,61975.8,TX-IR7TG68QV3QV
3096,7000003095,1000003095,206,2,1,1,1,1176089,1178669,CASH,PAID,ARS,12600.0,2646.0,0.0,15246.0,TX-L5CTMOOFZ98G
3097,7000003096,1000003096,1235,1,-1,-1,1642,1036059,1036419,CARD,PAID,ARS,40500.0,8505.0,900.0,49905.0,TX-62BYKWHPU3V3
3098,7000003097,1000003097,1353,2,2,2,2,711257,715457,CASH,PAID,ARS,11760.0,2469.6,0.0,14229.6,TX-HFTWORK36428
3099,7000003098,1000003098,154,1,-1,-1,2388,965448,966288,CARD,PAID,ARS,47250.0,9922.5,900.0,58072.5,TX-EXZVIRH92V3W
3100,7000003099,1000003099,754,1,-1,-1,1609,914203,918403,CARD,PAID,ARS,45000.0,9450.0,1200.0,55650.0,TX-F6YU3WZ2EH0D
3101,7000003100,1000003100,368,1,-1,-1,1696,996186,998106,GATEWAY,PAID,ARS,28500.0,5985.0,900.0,35385.0,TX-54RZYSV2FNL3
3102,7000003101,1000003101,1133,2,2,2,2,497222,497702,TRANSFER,PAID,ARS,40500.0,8505.0,0.0,49005.0,TX-ZYFXFN5LKSHR
3103,7000003102,1000003102,1247,1,-1,-1,720,583435,584155,CARD,PAID,ARS,24300.0,5103.0,900.0,30303.0,TX-XM5MECR5G309
3104,7000003103,1000003103,1358,2,3,3,3,1243788,1244508,CASH,PAID,ARS,71415.0,14997.15,0.0,86412.15,TX-VMSFKOG258LZ
3105,7000003104,1000003104,1321,1,-1,-1,1604,702312,704232,GATEWAY,PAID,ARS,10800.0,2268.0,1200.0,14268.0,TX-NZXOJ0SLDL5M
3106,7000003105,1000003105,201,2,4,4,4,901604,903524,CASH,PAID,ARS,15000.0,3150.0,0.0,18150.0,TX-Z9K8ZZX6288O
3107,7000003106,1000003106,603,2,2,2,2,687421,691021,CASH,PAID,ARS,12540.0,2633.4,0.0,15173.4,TX-JMDQ3JWHTYV9
3108,7000003107,1000003107,813,2,4,4,4,1168423,1168843,TRANSFER,PAID,ARS,74700.0,15687.0,0.0,90387.0,TX-CICWYOSGYVGK
3109,7000003108,1000003108,574,2,1,1,1,612720,613980,CASH,PAID,ARS,11760.0,2469.6,0.0,14229.6,TX-NB922RMXEND3
3110,7000003109,1000003109,1165,2,1,1,1,675396,677556,CASH,PAID,ARS,30000.0,6300.0,0.0,36300.0,TX-6AD6M4SNAR8B
3111,7000003110,1000003110,413,1,-1,-1,820,637821,637941,CARD,PAID,ARS,42750.0,8977.5,1500.0,53227.5,TX-ZALO45ERNKDN
3112,7000003111,1000003111,212,1,-1,-1,259,580491,582171,CARD,PAID,ARS,21600.0,4536.0,900.0,27036.0,TX-46JR7O9CRA86
3113,7000003112,1000003112,822,1,-1,-1,1264,926335,930055,CARD,PAID,ARS,25080.0,5266.8,1500.0,31846.8,TX-OOS0NECOO7UJ
3114,7000003113,1000003113,71,2,1,1,1,999316,1000876,CARD,PAID,ARS,10800.0,2268.0,0.0,13068.0,TX-EDCB21NWN4NH
3115,7000003114,1000003114,647,1,-1,-1,794,504904,505564,CARD,PAID,ARS,25650.0,5386.5,900.0,31936.5,TX-H283X4NC2TKA
3116,7000003115,1000003115,233,1,-1,-1,1720,673402,677362,GATEWAY,PAID,ARS,33600.0,7056.0,1200.0,41856.0,TX-LZ6JISMIWCH8
3117,7000003116,1000003116,199,1,-1,-1,2773,543286,544066,CARD,PAID,ARS,45000.0,9450.0,0.0,54450.0,TX-8XM4M0QQ21ZY
3118,7000003117,1000003117,353,2,1,1,1,377284,378364,CARD,PAID,ARS,66510.0,13967.1,0.0,80477.1,TX-FZTI49Q7P1KR
3119,7000003118,1000003118,1038,2,1,1,1,702675,704355,CARD,PAID,ARS,40500.0,8505.0,0.0,49005.0,TX-AX0ELEGJRK0C
3120,7000003119,1000003119,1192,1,-1,-1,1810,413502,414042,GATEWAY,PAID,ARS,21600.0,4536.0,0.0,26136.0,TX-1DMGXVXK3RFA
3121,7000003120,1000003120,807,1,-1,-1,1139,1182953,-1,CARD,FAILED,ARS,37044.0,7779.24,900.0,45723.24,-1
