order_item_sk,order_item_id,order_id,product_sk,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,quantity,unit_price,discount_amount,line_total,status,currency_code,tax_amount,shipping_fee
211,5000000210,1000000152,1,385,2,2,2,2,362899,1,10800.0,1080.0,9720.0,FULFILLED,ARS,2041.2,0.0
212,5000000211,1000000153,1,723,2,2,2,2,1111257,1,12000.0,1200.0,10800.0,CANCELLED,ARS,2268.0,0.0
213,5000000212,1000000154,2,110,2,1,1,1,615663,3,15750.0,4725.0,42525.0,PAID,ARS,8930.25,0.0
214,5000000213,1000000155,1,1197,1,-1,-1,3125,413319,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,900.0
215,5000000214,1000000156,2,833,2,2,2,2,788599,3,15000.0,2250.0,42750.0,FULFILLED,ARS,8977.5,0.0
216,5000000215,1000000157,1,371,2,3,3,3,916791,1,12000.0,0.0,12000.0,CANCELLED,ARS,12442.5,0.0
217,5000000216,1000000157,2,371,2,3,3,3,916791,3,15750.0,0.0,47250.0,CANCELLED,ARS,12442.5,0.0
218,5000000217,1000000158,2,905,2,1,1,1,518378,2,15000.0,0.0,30000.0,FULFILLED,ARS,6300.0,0.0
219,5000000218,1000000159,1,389,1,-1,-1,307,634019,1,12600.0,252.0,12348.0,FULFILLED,ARS,2593.08,1200.0
220,5000000219,1000000160,2,1299,2,4,4,4,589590,2,15000.0,600.0,29400.0,FULFILLED,ARS,6174.0,0.0
221,5000000220,1000000161,2,725,1,-1,-1,2912,776192,3,15000.0,0.0,45000.0,FULFILLED,ARS,9450.0,900.0
222,5000000221,1000000162,1,645,2,4,4,4,1184901,2,12000.0,1200.0,22800.0,PAID,ARS,4788.0,0.0
223,5000000222,1000000163,1,584,1,-1,-1,136,431191,2,10800.0,0.0,21600.0,FULFILLED,ARS,4536.0,900.0
224,5000000223,1000000164,1,436,1,-1,-1,2762,955099,3,12000.0,0.0,36000.0,FULFILLED,ARS,13230.0,900.0
225,5000000224,1000000164,2,436,1,-1,-1,2762,955099,2,15000.0,3000.0,27000.0,FULFILLED,ARS,13230.0,900.0
226,5000000225,1000000165,1,293,1,-1,-1,2361,1223047,2,12000.0,480.0,23520.0,FULFILLED,ARS,4939.2,1500.0
227,5000000226,1000000166,2,1065,1,-1,-1,2496,1179160,1,15000.0,1500.0,13500.0,FULFILLED,ARS,9119.25,1200.0
228,5000000227,1000000166,2,1065,1,-1,-1,2496,1179160,2,15750.0,1575.0,29925.0,FULFILLED,ARS,9119.25,1200.0
229,5000000228,1000000167,2,1234,1,-1,-1,2706,905145,1,13500.0,675.0,12825.0,CANCELLED,ARS,9887.85,1200.0
230,5000000229,1000000167,1,1234,1,-1,-1,2706,905145,1,10800.0,540.0,10260.0,CANCELLED,ARS,9887.85,1200.0
231,5000000230,1000000167,1,1234,1,-1,-1,2706,905145,2,12000.0,0.0,24000.0,CANCELLED,ARS,9887.85,1200.0
232,5000000231,1000000168,2,400,1,-1,-1,2527,434669,3,13500.0,0.0,40500.0,CANCELLED,ARS,8505.0,1200.0
233,5000000232,1000000169,1,251,1,-1,-1,1329,626164,1,12000.0,1200.0,10800.0,FULFILLED,ARS,2268.0,1200.0
234,5000000233,1000000170,2,764,2,4,4,4,480008,2,15000.0,0.0,30000.0,PAID,ARS,6300.0,0.0
235,5000000234,1000000171,1,1490,1,-1,-1,2557,962726,1,12000.0,240.0,11760.0,CREATED,ARS,2469.6,1200.0
236,5000000235,1000000172,1,181,1,-1,-1,1805,536260,2,12000.0,1200.0,22800.0,FULFILLED,ARS,4788.0,900.0
237,5000000236,1000000173,2,693,1,-1,-1,1635,1119821,2,15750.0,0.0,31500.0,FULFILLED,ARS,6615.0,1200.0
238,5000000237,1000000174,1,672,2,2,2,2,712874,1,12000.0,240.0,11760.0,FULFILLED,ARS,2469.6,0.0
239,5000000238,1000000175,1,786,1,-1,-1,2161,571404,1,12000.0,0.0,12000.0,PAID,ARS,2520.0,900.0
240,5000000239,1000000176,2,1347,2,2,2,2,959474,1,16500.0,1650.0,14850.0,FULFILLED,ARS,3118.5,0.0
241,5000000240,1000000177,2,628,1,-1,-1,868,824985,1,13500.0,675.0,12825.0,FULFILLED,ARS,2693.25,1200.0
242,5000000241,1000000178,2,1485,2,2,2,2,1055901,1,15000.0,1500.0,13500.0,PAID,ARS,2835.0,0.0
243,5000000242,1000000179,2,805,1,-1,-1,2735,1201499,3,15000.0,900.0,44100.0,FULFILLED,ARS,15246.0,900.0
244,5000000243,1000000179,2,805,1,-1,-1,2735,1201499,2,15000.0,1500.0,28500.0,FULFILLED,ARS,15246.0,900.0
245,5000000244,1000000180,1,445,1,-1,-1,753,556305,2,12600.0,0.0,25200.0,FULFILLED,ARS,5292.0,1200.0
246,5000000245,1000000181,1,560,1,-1,-1,83,808996,2,12000.0,480.0,23520.0,FULFILLED,ARS,4939.2,900.0
247,5000000246,1000000182,1,403,1,-1,-1,2607,715504,2,13200.0,1320.0,25080.0,FULFILLED,ARS,5266.8,1200.0
248,5000000247,1000000183,2,693,2,1,1,1,784263,2,13500.0,0.0,27000.0,PAID,ARS,5670.0,0.0
249,5000000248,1000000184,2,274,2,2,2,2,1067366,1,15000.0,1500.0,13500.0,PAID,ARS,2835.0,0.0
250,5000000249,1000000185,1,804,1,-1,-1,944,640684,3,12600.0,756.0,37044.0,FULFILLED,ARS,12567.24,1200.0
251,5000000250,1000000185,1,804,1,-1,-1,944,640684,2,12000.0,1200.0,22800.0,FULFILLED,ARS,12567.24,1200.0
252,5000000251,1000000186,1,1495,1,-1,-1,1364,657692,1,12000.0,600.0,11400.0,FULFILLED,ARS,2394.0,900.0
253,5000000252,1000000187,1,48,2,1,1,1,941566,3,12000.0,3600.0,32400.0,REFUNDED,ARS,6804.0,0.0
254,5000000253,1000000188,2,661,2,3,3,3,1217880,2,15000.0,3000.0,27000.0,FULFILLED,ARS,5670.0,0.0
255,5000000254,1000000189,1,984,1,-1,-1,1812,529295,3,12600.0,756.0,37044.0,PAID,ARS,7779.24,900.0
256,5000000255,1000000190,1,1384,1,-1,-1,1972,578416,1,12000.0,240.0,11760.0,PAID,ARS,2469.6,0.0
257,5000000256,1000000191,2,788,1,-1,-1,206,1252561,3,15000.0,4500.0,40500.0,CANCELLED,ARS,18552.24,0.0
258,5000000257,1000000191,1,788,1,-1,-1,206,1252561,1,12000.0,1200.0,10800.0,CANCELLED,ARS,18552.24,0.0
259,5000000258,1000000191,1,788,1,-1,-1,206,1252561,3,12600.0,756.0,37044.0,CANCELLED,ARS,18552.24,0.0
260,5000000259,1000000192,1,456,2,2,2,2,450289,1,12000.0,0.0,12000.0,PAID,ARS,2520.0,0.0
261,5000000260,1000000193,1,427,1,-1,-1,695,417865,3,12000.0,3600.0,32400.0,FULFILLED,ARS,6804.0,1200.0
262,5000000261,1000000194,1,866,1,-1,-1,2574,1247899,1,12000.0,1200.0,10800.0,FULFILLED,ARS,9450.0,0.0
263,5000000262,1000000194,1,866,1,-1,-1,2574,1247899,3,12000.0,1800.0,34200.0,FULFILLED,ARS,9450.0,0.0
264,5000000263,1000000195,2,371,1,-1,-1,600,963713,1,15000.0,1500.0,13500.0,FULFILLED,ARS,9626.4,1200.0
265,5000000264,1000000195,2,371,1,-1,-1,600,963713,2,16500.0,660.0,32340.0,FULFILLED,ARS,9626.4,1200.0
266,5000000265,1000000196,2,1000,1,-1,-1,1384,1205186,2,15000.0,0.0,30000.0,FULFILLED,ARS,6300.0,1200.0
267,5000000266,1000000197,1,1404,1,-1,-1,795,495410,1,12000.0,1200.0,10800.0,FULFILLED,ARS,2268.0,1200.0
268,5000000267,1000000198,1,1159,1,-1,-1,788,401062,3,10800.0,3240.0,29160.0,FULFILLED,ARS,6123.6,900.0
269,5000000268,1000000199,1,1040,1,-1,-1,2797,991530,2,13200.0,0.0,26400.0,FULFILLED,ARS,10080.0,1200.0
270,5000000269,1000000199,1,1040,1,-1,-1,2797,991530,2,12000.0,2400.0,21600.0,FULFILLED,ARS,10080.0,1200.0
271,5000000270,1000000200,1,464,1,-1,-1,2537,739681,1,12000.0,1200.0,10800.0,FULFILLED,ARS,4536.0,900.0
272,5000000271,1000000200,1,464,1,-1,-1,2537,739681,1,12000.0,1200.0,10800.0,FULFILLED,ARS,4536.0,900.0
273,5000000272,1000000201,1,166,1,-1,-1,2941,814910,1,12600.0,0.0,12600.0,REFUNDED,ARS,8599.5,1200.0
274,5000000273,1000000201,2,166,1,-1,-1,2941,814910,2,15750.0,3150.0,28350.0,REFUNDED,ARS,8599.5,1200.0
275,5000000274,1000000202,1,1056,2,3,3,3,1003211,3,12000.0,0.0,36000.0,FULFILLED,ARS,7560.0,0.0
276,5000000275,1000000203,1,925,2,3,3,3,816468,3,12000.0,3600.0,32400.0,FULFILLED,ARS,6804.0,0.0
277,5000000276,1000000204,2,488,1,-1,-1,257,918004,1,15000.0,1500.0,13500.0,CANCELLED,ARS,8505.0,1200.0
278,5000000277,1000000204,2,488,1,-1,-1,257,918004,2,15000.0,3000.0,27000.0,CANCELLED,ARS,8505.0,1200.0
279,5000000278,1000000205,2,903,1,-1,-1,898,746560,1,15000.0,300.0,14700.0,FULFILLED,ARS,3087.0,0.0
280,5000000279,1000000206,1,70,1,-1,-1,1092,1176898,2,12000.0,480.0,23520.0,PAID,ARS,4939.2,1200.0
281,5000000280,1000000207,1,1459,1,-1,-1,1330,1061791,1,12600.0,252.0,12348.0,FULFILLED,ARS,2593.08,900.0
282,5000000281,1000000208,2,500,2,2,2,2,1025049,3,16500.0,4950.0,44550.0,FULFILLED,ARS,9355.5,0.0
283,5000000282,1000000209,1,361,1,-1,-1,1297,1012477,2,12600.0,0.0,25200.0,FULFILLED,ARS,5292.0,1200.0
284,5000000283,1000000210,2,476,1,-1,-1,2590,993081,1,15000.0,1500.0,13500.0,FULFILLED,ARS,2835.0,1500.0
285,5000000284,1000000211,1,1400,2,1,1,1,1167835,3,12000.0,720.0,35280.0,REFUNDED,ARS,14023.8,0.0
286,5000000285,1000000211,2,1400,2,1,1,1,1167835,2,15750.0,0.0,31500.0,REFUNDED,ARS,14023.8,0.0
287,5000000286,1000000212,1,945,1,-1,-1,886,949793,1,12000.0,240.0,11760.0,FULFILLED,ARS,2469.6,900.0
288,5000000287,1000000213,2,1443,1,-1,-1,900,505580,1,15750.0,0.0,15750.0,FULFILLED,ARS,3307.5,1500.0
289,5000000288,1000000214,1,1430,1,-1,-1,2687,642223,2,12600.0,2520.0,22680.0,FULFILLED,ARS,4762.8,900.0
290,5000000289,1000000215,2,1330,1,-1,-1,1579,394271,3,13500.0,2025.0,38475.0,FULFILLED,ARS,10713.15,900.0
291,5000000290,1000000215,1,1330,1,-1,-1,1579,394271,1,13200.0,660.0,12540.0,FULFILLED,ARS,10713.15,900.0
292,5000000291,1000000216,2,274,1,-1,-1,506,1066356,1,16500.0,825.0,15675.0,FULFILLED,ARS,3291.75,900.0
293,5000000292,1000000217,2,1251,2,2,2,2,490209,1,15750.0,787.5,14962.5,FULFILLED,ARS,12592.12,0.0
294,5000000293,1000000217,2,1251,2,2,2,2,490209,3,15000.0,0.0,45000.0,FULFILLED,ARS,12592.12,0.0
295,5000000294,1000000218,1,176,1,-1,-1,550,620158,1,10800.0,540.0,10260.0,FULFILLED,ARS,6690.6,1200.0
296,5000000295,1000000218,1,176,1,-1,-1,550,620158,2,12000.0,2400.0,21600.0,FULFILLED,ARS,6690.6,1200.0
297,5000000296,1000000219,1,42,2,2,2,2,588689,1,12000.0,1200.0,10800.0,PAID,ARS,9450.0,0.0
298,5000000297,1000000219,1,42,2,2,2,2,588689,3,12000.0,1800.0,34200.0,PAID,ARS,9450.0,0.0
299,5000000298,1000000220,1,582,1,-1,-1,1933,1258704,1,12000.0,600.0,11400.0,FULFILLED,ARS,2394.0,900.0
300,5000000299,1000000221,1,4,2,1,1,1,1061755,2,12000.0,480.0,23520.0,FULFILLED,ARS,4939.2,0.0
301,5000000300,1000000222,1,569,2,2,2,2,702061,2,12000.0,2400.0,21600.0,FULFILLED,ARS,4536.0,0.0
302,5000000301,1000000223,1,157,2,1,1,1,868325,2,12600.0,2520.0,22680.0,PAID,ARS,4762.8,0.0
303,5000000302,1000000224,2,649,1,-1,-1,311,995828,3,15000.0,4500.0,40500.0,FULFILLED,ARS,8505.0,1200.0
304,5000000303,1000000225,1,1230,1,-1,-1,1403,1191477,3,12600.0,3780.0,34020.0,FULFILLED,ARS,7144.2,0.0
305,5000000304,1000000226,1,197,1,-1,-1,2867,637633,3,10800.0,3240.0,29160.0,FULFILLED,ARS,6123.6,1200.0
306,5000000305,1000000227,1,731,1,-1,-1,2594,639355,3,12000.0,720.0,35280.0,FULFILLED,ARS,7408.8,1200.0
307,5000000306,1000000228,1,506,1,-1,-1,2647,1002486,3,12000.0,720.0,35280.0,FULFILLED,ARS,7408.8,900.0
308,5000000307,1000000229,2,751,2,2,2,2,1023235,1,15000.0,1500.0,13500.0,CANCELLED,ARS,2835.0,0.0
309,5000000308,1000000230,1,485,1,-1,-1,1341,876237,3,12000.0,3600.0,32400.0,FULFILLED,ARS,6804.0,900.0
310,5000000309,1000000231,2,823,1,-1,-1,57,582753,3,15750.0,0.0,47250.0,PAID,ARS,9922.5,900.0
311,5000000310,1000000232,1,680,1,-1,-1,1497,954575,1,13200.0,264.0,12936.0,PAID,ARS,7756.56,1200.0
312,5000000311,1000000232,1,680,1,-1,-1,1497,954575,2,12000.0,0.0,24000.0,PAID,ARS,7756.56,1200.0
313,5000000312,1000000233,2,417,1,-1,-1,2093,818455,1,15000.0,0.0,15000.0,FULFILLED,ARS,3150.0,900.0
314,5000000313,1000000234,1,677,1,-1,-1,2205,1092925,2,12000.0,480.0,23520.0,FULFILLED,ARS,4939.2,1200.0
315,5000000314,1000000235,1,1327,2,2,2,2,749421,2,12000.0,2400.0,21600.0,CANCELLED,ARS,4536.0,0.0
316,5000000315,1000000236,1,593,2,1,1,1,884598,1,12000.0,0.0,12000.0,FULFILLED,ARS,5040.0,0.0
317,5000000316,1000000236,1,593,2,1,1,1,884598,1,12000.0,0.0,12000.0,FULFILLED,ARS,5040.0,0.0
318,5000000317,1000000237,1,606,2,1,1,1,811864,3,12000.0,0.0,36000.0,FULFILLED,ARS,7560.0,0.0
319,5000000318,1000000238,1,137,2,2,2,2,995428,2,10800.0,432.0,21168.0,PAID,ARS,4445.28,0.0
320,5000000319,1000000239,1,487,1,-1,-1,1637,425129,1,12600.0,630.0,11970.0,FULFILLED,ARS,10848.6,900.0
321,5000000320,1000000239,2,487,1,-1,-1,1637,425129,3,13500.0,810.0,39690.0,FULFILLED,ARS,10848.6,900.0
322,5000000321,1000000240,2,909,1,-1,-1,2066,775770,2,15000.0,3000.0,27000.0,REFUNDED,ARS,8190.0,900.0
323,5000000322,1000000240,1,909,1,-1,-1,2066,775770,1,12000.0,0.0,12000.0,REFUNDED,ARS,8190.0,900.0
324,5000000323,1000000241,2,179,2,1,1,1,762393,2,15000.0,3000.0,27000.0,FULFILLED,ARS,12474.0,0.0
325,5000000324,1000000241,1,179,2,1,1,1,762393,3,12000.0,3600.0,32400.0,FULFILLED,ARS,12474.0,0.0
326,5000000325,1000000242,1,183,1,-1,-1,2017,1206531,3,12600.0,756.0,37044.0,CANCELLED,ARS,7779.24,1200.0
327,5000000326,1000000243,2,536,1,-1,-1,827,1107941,1,16500.0,0.0,16500.0,FULFILLED,ARS,3465.0,0.0
328,5000000327,1000000244,1,1341,2,1,1,1,721564,2,10800.0,1080.0,20520.0,FULFILLED,ARS,4309.2,0.0
329,5000000328,1000000245,2,378,2,1,1,1,1062772,1,15000.0,300.0,14700.0,REFUNDED,ARS,8473.5,0.0
330,5000000329,1000000245,2,378,2,1,1,1,1062772,2,13500.0,1350.0,25650.0,REFUNDED,ARS,8473.5,0.0
331,5000000330,1000000246,1,548,1,-1,-1,537,1267994,3,12000.0,0.0,36000.0,CANCELLED,ARS,12946.5,0.0
332,5000000331,1000000246,2,548,1,-1,-1,537,1267994,2,13500.0,1350.0,25650.0,CANCELLED,ARS,12946.5,0.0
333,5000000332,1000000247,2,757,1,-1,-1,3131,836807,1,15750.0,315.0,15435.0,FULFILLED,ARS,3241.35,900.0
334,5000000333,1000000248,1,522,2,4,4,4,784029,1,12000.0,1200.0,10800.0,FULFILLED,ARS,2268.0,0.0
335,5000000334,1000000249,1,1384,2,3,3,3,510236,3,13200.0,0.0,39600.0,FULFILLED,ARS,8316.0,0.0
336,5000000335,1000000250,2,473,1,-1,-1,843,733594,3,15750.0,4725.0,42525.0,FULFILLED,ARS,8930.25,1500.0
337,5000000336,1000000251,1,1316,2,3,3,3,459596,3,12000.0,1800.0,34200.0,FULFILLED,ARS,7182.0,0.0
338,5000000337,1000000252,2,1356,2,1,1,1,441690,3,15000.0,900.0,44100.0,FULFILLED,ARS,9261.0,0.0
339,5000000338,1000000253,1,266,1,-1,-1,1464,1041746,2,12600.0,504.0,24696.0,REFUNDED,ARS,9722.16,0.0
340,5000000339,1000000253,1,266,1,-1,-1,1464,1041746,2,12000.0,2400.0,21600.0,REFUNDED,ARS,9722.16,0.0
341,5000000340,1000000254,1,1359,2,2,2,2,764968,2,10800.0,432.0,21168.0,FULFILLED,ARS,4445.28,0.0
342,5000000341,1000000255,2,843,1,-1,-1,2933,676949,1,15000.0,300.0,14700.0,FULFILLED,ARS,3087.0,900.0
343,5000000342,1000000256,1,599,1,-1,-1,105,747713,2,12000.0,480.0,23520.0,FULFILLED,ARS,4939.2,1200.0
344,5000000343,1000000257,2,1048,2,1,1,1,1095248,2,15000.0,600.0,29400.0,FULFILLED,ARS,12159.0,0.0
345,5000000344,1000000257,2,1048,2,1,1,1,1095248,2,15000.0,1500.0,28500.0,FULFILLED,ARS,12159.0,0.0
346,5000000345,1000000258,2,319,1,-1,-1,3048,872613,2,15000.0,1500.0,28500.0,FULFILLED,ARS,5985.0,900.0
347,5000000346,1000000259,1,846,1,-1,-1,975,1234709,2,13200.0,528.0,25872.0,REFUNDED,ARS,5433.12,1500.0
348,5000000347,1000000260,2,1491,1,-1,-1,2539,851072,2,16500.0,0.0,33000.0,FULFILLED,ARS,6930.0,1200.0
349,5000000348,1000000261,1,79,1,-1,-1,1366,1205143,2,12000.0,0.0,24000.0,FULFILLED,ARS,5040.0,0.0
350,5000000349,1000000262,1,748,1,-1,-1,3055,817659,3,12000.0,720.0,35280.0,FULFILLED,ARS,7408.8,900.0
351,5000000350,1000000263,2,537,1,-1,-1,3146,879566,3,15000.0,4500.0,40500.0,PAID,ARS,8505.0,900.0
352,5000000351,1000000264,1,303,2,2,2,2,1211547,1,12600.0,1260.0,11340.0,PAID,ARS,12105.45,0.0
353,5000000352,1000000264,2,303,2,2,2,2,1211547,3,15750.0,945.0,46305.0,PAID,ARS,12105.45,0.0
354,5000000353,1000000265,1,1065,1,-1,-1,1757,521569,3,13200.0,0.0,39600.0,FULFILLED,ARS,11032.56,900.0
355,5000000354,1000000265,1,1065,1,-1,-1,1757,521569,1,13200.0,264.0,12936.0,FULFILLED,ARS,11032.56,900.0
356,5000000355,1000000266,1,606,1,-1,-1,1858,1061917,2,12000.0,480.0,23520.0,FULFILLED,ARS,8230.95,900.0
357,5000000356,1000000266,2,606,1,-1,-1,1858,1061917,1,16500.0,825.0,15675.0,FULFILLED,ARS,8230.95,900.0
358,5000000357,1000000267,2,553,1,-1,-1,1632,437844,2,15000.0,3000.0,27000.0,FULFILLED,ARS,5670.0,1200.0
359,5000000358,1000000268,1,656,1,-1,-1,361,984169,1,12000.0,600.0,11400.0,CANCELLED,ARS,2394.0,0.0
360,5000000359,1000000269,2,786,1,-1,-1,1402,765733,3,15750.0,945.0,46305.0,CANCELLED,ARS,14512.05,0.0
361,5000000360,1000000269,1,786,1,-1,-1,1402,765733,2,12000.0,1200.0,22800.0,CANCELLED,ARS,14512.05,0.0
362,5000000361,1000000270,1,663,2,1,1,1,419614,1,12000.0,240.0,11760.0,FULFILLED,ARS,2469.6,0.0
363,5000000362,1000000271,1,833,1,-1,-1,1297,414680,3,12000.0,720.0,35280.0,REFUNDED,ARS,14968.8,1200.0
364,5000000363,1000000271,1,833,1,-1,-1,1297,414680,3,12000.0,0.0,36000.0,REFUNDED,ARS,14968.8,1200.0
365,5000000364,1000000272,1,844,1,-1,-1,1061,783215,2,13200.0,0.0,26400.0,FULFILLED,ARS,5544.0,1200.0
366,5000000365,1000000273,1,720,1,-1,-1,353,440500,3,12000.0,720.0,35280.0,FULFILLED,ARS,7408.8,900.0
367,5000000366,1000000274,1,169,2,1,1,1,743375,2,12000.0,0.0,24000.0,FULFILLED,ARS,13374.9,0.0
368,5000000367,1000000274,2,169,2,1,1,1,743375,3,13500.0,810.0,39690.0,FULFILLED,ARS,13374.9,0.0
369,5000000368,1000000275,1,969,1,-1,-1,1858,601880,1,12000.0,1200.0,10800.0,FULFILLED,ARS,4536.0,1200.0
370,5000000369,1000000275,1,969,1,-1,-1,1858,601880,1,12000.0,1200.0,10800.0,FULFILLED,ARS,4536.0,1200.0
371,5000000370,1000000276,1,268,2,4,4,4,1089812,2,12000.0,0.0,24000.0,PAID,ARS,5040.0,0.0
372,5000000371,1000000277,2,122,2,1,1,1,766469,2,15000.0,0.0,30000.0,FULFILLED,ARS,8820.0,0.0
373,5000000372,1000000277,1,122,2,1,1,1,766469,1,12000.0,0.0,12000.0,FULFILLED,ARS,8820.0,0.0
374,5000000373,1000000278,1,617,1,-1,-1,2841,970197,2,10800.0,0.0,21600.0,FULFILLED,ARS,4536.0,1500.0
375,5000000374,1000000279,2,608,1,-1,-1,2268,1206400,3,15000.0,900.0,44100.0,CANCELLED,ARS,9261.0,900.0
376,5000000375,1000000280,2,732,2,1,1,1,643438,1,15000.0,300.0,14700.0,FULFILLED,ARS,5733.0,0.0
377,5000000376,1000000280,1,732,2,1,1,1,643438,1,12600.0,0.0,12600.0,FULFILLED,ARS,5733.0,0.0
378,5000000377,1000000281,1,211,1,-1,-1,2122,980213,2,12000.0,1200.0,22800.0,FULFILLED,ARS,9233.28,900.0
379,5000000378,1000000281,1,211,1,-1,-1,2122,980213,2,10800.0,432.0,21168.0,FULFILLED,ARS,9233.28,900.0
380,5000000379,1000000282,1,475,1,-1,-1,1567,874289,2,10800.0,2160.0,19440.0,FULFILLED,ARS,4082.4,900.0
381,5000000380,1000000283,2,949,1,-1,-1,2712,1169620,1,13500.0,675.0,12825.0,FULFILLED,ARS,2693.25,1200.0
382,5000000381,1000000284,2,426,2,2,2,2,451545,2,15000.0,0.0,30000.0,FULFILLED,ARS,12285.0,0.0
383,5000000382,1000000284,2,426,2,2,2,2,451545,2,15000.0,1500.0,28500.0,FULFILLED,ARS,12285.0,0.0
384,5000000383,1000000285,2,386,1,-1,-1,1443,790453,1,15000.0,0.0,15000.0,CANCELLED,ARS,3150.0,1200.0
385,5000000384,1000000286,2,500,1,-1,-1,2067,629578,2,15000.0,600.0,29400.0,FULFILLED,ARS,6174.0,1500.0
386,5000000385,1000000287,2,677,2,1,1,1,1120912,3,15000.0,2250.0,42750.0,PAID,ARS,8977.5,0.0
387,5000000386,1000000288,1,33,2,1,1,1,925564,1,12000.0,240.0,11760.0,PAID,ARS,2469.6,0.0
388,5000000387,1000000289,2,194,1,-1,-1,3137,961453,3,15750.0,0.0,47250.0,CANCELLED,ARS,15479.1,1200.0
389,5000000388,1000000289,2,194,1,-1,-1,3137,961453,2,13500.0,540.0,26460.0,CANCELLED,ARS,15479.1,1200.0
390,5000000389,1000000290,1,78,1,-1,-1,2789,797037,1,12000.0,240.0,11760.0,FULFILLED,ARS,18024.3,1500.0
391,5000000390,1000000290,2,78,1,-1,-1,2789,797037,3,13500.0,4050.0,36450.0,FULFILLED,ARS,18024.3,1500.0
392,5000000391,1000000290,1,78,1,-1,-1,2789,797037,3,13200.0,1980.0,37620.0,FULFILLED,ARS,18024.3,1500.0
393,5000000392,1000000291,2,102,1,-1,-1,1996,771302,3,16500.0,2475.0,47025.0,PAID,ARS,9875.25,0.0
394,5000000393,1000000292,2,1072,2,4,4,4,1050399,1,15000.0,300.0,14700.0,PAID,ARS,5600.7,0.0
395,5000000394,1000000292,1,1072,2,4,4,4,1050399,1,12600.0,630.0,11970.0,PAID,ARS,5600.7,0.0
396,5000000395,1000000293,1,754,1,-1,-1,1359,1214988,2,12000.0,2400.0,21600.0,PAID,ARS,4536.0,900.0
397,5000000396,1000000294,1,195,1,-1,-1,1152,514768,3,12000.0,0.0,36000.0,CANCELLED,ARS,7560.0,900.0
398,5000000397,1000000295,1,862,2,4,4,4,1002287,2,10800.0,1080.0,20520.0,REFUNDED,ARS,4309.2,0.0
399,5000000398,1000000296,2,240,2,2,2,2,611285,1,15000.0,0.0,15000.0,PAID,ARS,3150.0,0.0
400,5000000399,1000000297,2,682,2,1,1,1,1199586,3,15000.0,900.0,44100.0,REFUNDED,ARS,9261.0,0.0
401,5000000400,1000000298,1,849,2,1,1,1,796672,3,12000.0,1800.0,34200.0,FULFILLED,ARS,7182.0,0.0
402,5000000401,1000000299,1,807,2,3,3,3,535353,3,12000.0,0.0,36000.0,FULFILLED,ARS,7560.0,0.0
403,5000000402,1000000300,1,901,1,-1,-1,1279,818613,3,12000.0,3600.0,32400.0,FULFILLED,ARS,9273.6,1200.0
404,5000000403,1000000300,1,901,1,-1,-1,1279,818613,1,12000.0,240.0,11760.0,FULFILLED,ARS,9273.6,1200.0
405,5000000404,1000000301,1,61,1,-1,-1,371,534367,2,12000.0,0.0,24000.0,PAID,ARS,5040.0,0.0
406,5000000405,1000000302,2,1082,1,-1,-1,1272,1194898,2,13500.0,0.0,27000.0,CANCELLED,ARS,11907.0,900.0
407,5000000406,1000000302,2,1082,1,-1,-1,1272,1194898,2,16500.0,3300.0,29700.0,CANCELLED,ARS,11907.0,900.0
408,5000000407,1000000303,1,1286,2,3,3,3,462184,3,12000.0,3600.0,32400.0,PAID,ARS,6804.0,0.0
409,5000000408,1000000304,2,1416,1,-1,-1,1942,460318,1,15000.0,1500.0,13500.0,FULFILLED,ARS,20596.27,1200.0
410,5000000409,1000000304,2,1416,1,-1,-1,1942,460318,3,15750.0,2362.5,44887.5,FULFILLED,ARS,20596.27,1200.0
411,5000000410,1000000304,2,1416,1,-1,-1,1942,460318,3,13500.0,810.0,39690.0,FULFILLED,ARS,20596.27,1200.0
412,5000000411,1000000305,1,979,1,-1,-1,2689,1027224,2,12600.0,0.0,25200.0,FULFILLED,ARS,5292.0,1200.0
413,5000000412,1000000306,2,800,1,-1,-1,969,524285,3,15000.0,2250.0,42750.0,FULFILLED,ARS,14521.5,0.0
414,5000000413,1000000306,1,800,1,-1,-1,969,524285,2,13200.0,0.0,26400.0,FULFILLED,ARS,14521.5,0.0
415,5000000414,1000000307,2,800,1,-1,-1,3193,721143,1,15000.0,1500.0,13500.0,FULFILLED,ARS,2835.0,1500.0
416,5000000415,1000000308,2,757,1,-1,-1,1366,477996,1,15000.0,1500.0,13500.0,PAID,ARS,2835.0,1500.0
417,5000000416,1000000309,1,1194,2,1,1,1,495585,3,12600.0,0.0,37800.0,CANCELLED,ARS,7938.0,0.0
418,5000000417,1000000310,1,673,1,-1,-1,1712,884553,2,12000.0,2400.0,21600.0,FULFILLED,ARS,4536.0,1500.0
419,5000000418,1000000311,2,1266,2,2,2,2,889364,2,15750.0,1575.0,29925.0,PAID,ARS,6284.25,0.0
420,5000000419,1000000312,2,7,2,2,2,2,957130,2,15750.0,1575.0,29925.0,FULFILLED,ARS,6284.25,0.0
421,5000000420,1000000313,2,1040,2,3,3,3,1079826,3,15000.0,0.0,45000.0,FULFILLED,ARS,12442.5,0.0
422,5000000421,1000000313,2,1040,2,3,3,3,1079826,1,15000.0,750.0,14250.0,FULFILLED,ARS,12442.5,0.0
