order_sk,order_id,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
266,1000000265,1065,1,-1,-1,1757,521569,FULFILLED,ARS,52536.0,11032.56,900.0,64468.56
267,1000000266,606,1,-1,-1,1858,1061917,FULFILLED,ARS,39195.0,8230.95,900.0,48325.95
268,1000000267,553,1,-1,-1,1632,437844,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
269,1000000268,656,1,-1,-1,361,984169,CANCELLED,ARS,11400.0,2394.0,0.0,13794.0
270,1000000269,786,1,-1,-1,1402,765733,CANCELLED,ARS,69105.0,14512.05,0.0,83617.05
271,1000000270,663,2,1,1,1,419614,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
272,1000000271,833,1,-1,-1,1297,414680,REFUNDED,ARS,71280.0,14968.8,1200.0,87448.8
273,1000000272,844,1,-1,-1,1061,783215,FULFILLED,ARS,26400.0,5544.0,1200.0,33144.0
274,1000000273,720,1,-1,-1,353,440500,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
275,1000000274,169,2,1,1,1,743375,FULFILLED,ARS,63690.0,13374.9,0.0,77064.9
276,1000000275,969,1,-1,-1,1858,601880,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
277,1000000276,268,2,4,4,4,1089812,PAID,ARS,24000.0,5040.0,0.0,29040.0
278,1000000277,122,2,1,1,1,766469,FULFILLED,ARS,42000.0,8820.0,0.0,50820.0
279,1000000278,617,1,-1,-1,2841,970197,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0
280,1000000279,608,1,-1,-1,2268,1206400,CANCELLED,ARS,44100.0,9261.0,900.0,54261.0
281,1000000280,732,2,1,1,1,643438,FULFILLED,ARS,27300.0,5733.0,0.0,33033.0
282,1000000281,211,1,-1,-1,2122,980213,FULFILLED,ARS,43968.0,9233.28,900.0,54101.28
283,1000000282,475,1,-1,-1,1567,874289,FULFILLED,ARS,19440.0,4082.4,900.0,24422.4
284,1000000283,949,1,-1,-1,2712,1169620,FULFILLED,ARS,12825.0,2693.25,1200.0,16718.25
285,1000000284,426,2,2,2,2,451545,FULFILLED,ARS,58500.0,12285.0,0.0,70785.0
286,1000000285,386,1,-1,-1,1443,790453,CANCELLED,ARS,15000.0,3150.0,1200.0,19350.0
287,1000000286,500,1,-1,-1,2067,629578,FULFILLED,ARS,29400.0,6174.0,1500.0,37074.0
288,1000000287,677,2,1,1,1,1120912,PAID,ARS,42750.0,8977.5,0.0,51727.5
289,1000000288,33,2,1,1,1,925564,PAID,ARS,11760.0,2469.6,0.0,14229.6
290,1000000289,194,1,-1,-1,3137,961453,CANCELLED,ARS,73710.0,15479.1,1200.0,90389.1
291,1000000290,78,1,-1,-1,2789,797037,FULFILLED,ARS,85830.0,18024.3,1500.0,105354.3
292,1000000291,102,1,-1,-1,1996,771302,PAID,ARS,47025.0,9875.25,0.0,56900.25
293,1000000292,1072,2,4,4,4,1050399,PAID,ARS,26670.0,5600.7,0.0,32270.7
294,1000000293,754,1,-1,-1,1359,1214988,PAID,ARS,21600.0,4536.0,900.0,27036.0
295,1000000294,195,1,-1,-1,1152,514768,CANCELLED,ARS,36000.0,7560.0,900.0,44460.0
296,1000000295,862,2,4,4,4,1002287,REFUNDED,ARS,20520.0,4309.2,0.0,24829.2
297,1000000296,240,2,2,2,2,611285,PAID,ARS,15000.0,3150.0,0.0,18150.0
298,1000000297,682,2,1,1,1,1199586,REFUNDED,ARS,44100.0,9261.0,0.0,53361.0
299,1000000298,849,2,1,1,1,796672,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
300,1000000299,807,2,3,3,3,535353,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
301,1000000300,901,1,-1,-1,1279,818613,FULFILLED,ARS,44160.0,9273.6,1200.0,54633.6
302,1000000301,61,1,-1,-1,371,534367,PAID,ARS,24000.0,5040.0,0.0,29040.0
303,1000000302,1082,1,-1,-1,1272,1194898,CANCELLED,ARS,56700.0,11907.0,900.0,69507.0
304,1000000303,1286,2,3,3,3,462184,PAID,ARS,32400.0,6804.0,0.0,39204.0
305,1000000304,1416,1,-1,-1,1942,460318,FULFILLED,ARS,98077.5,20596.27,1200.0,119873.77
306,1000000305,979,1,-1,-1,2689,1027224,FULFILLED,ARS,25200.0,5292.0,1200.0,31692.0
307,1000000306,800,1,-1,-1,969,524285,FULFILLED,ARS,69150.0,14521.5,0.0,83671.5
308,1000000307,800,1,-1,-1,3193,721143,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0
309,1000000308,757,1,-1,-1,1366,477996,PAID,ARS,13500.0,2835.0,1500.0,17835.0
310,1000000309,1194,2,1,1,1,495585,CANCELLED,ARS,37800.0,7938.0,0.0,45738.0
311,1000000310,673,1,-1,-1,1712,884553,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0
312,1000000311,1266,2,2,2,2,889364,PAID,ARS,29925.0,6284.25,0.0,36209.25
313,1000000312,7,2,2,2,2,957130,FULFILLED,ARS,29925.0,6284.25,0.0,36209.25
314,1000000313,1040,2,3,3,3,1079826,FULFILLED,ARS,59250.0,12442.5,0.0,71692.5
315,1000000314,873,1,-1,-1,2430,767867,FULFILLED,ARS,26760.0,5619.6,1200.0,33579.6
316,1000000315,1336,1,-1,-1,2185,1058590,FULFILLED,ARS,44175.0,9276.75,900.0,54351.75
317,1000000316,708,2,1,1,1,1047823,FULFILLED,ARS,59175.0,12426.75,0.0,71601.75
318,1000000317,380,1,-1,-1,742,682108,FULFILLED,ARS,29700.0,6237.0,1500.0,37437.0
319,1000000318,634,2,4,4,4,754727,PAID,ARS,12600.0,2646.0,0.0,15246.0
320,1000000319,578,1,-1,-1,2483,511590,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
321,1000000320,1479,1,-1,-1,517,1209826,FULFILLED,ARS,29250.0,6142.5,1200.0,36592.5
322,1000000321,1399,1,-1,-1,3181,1187053,FULFILLED,ARS,77100.0,16191.0,1200.0,94491.0
323,1000000322,522,2,4,4,4,820395,FULFILLED,ARS,30780.0,6463.8,0.0,37243.8
324,1000000323,247,2,1,1,1,1010834,FULFILLED,ARS,45216.0,9495.36,0.0,54711.36
325,1000000324,96,2,4,4,4,895193,FULFILLED,ARS,57696.0,12116.16,0.0,69812.16
326,1000000325,798,2,2,2,2,766865,FULFILLED,ARS,23760.0,4989.6,0.0,28749.6
327,1000000326,21,1,-1,-1,2820,594187,FULFILLED,ARS,69480.0,14590.8,0.0,84070.8
328,1000000327,1236,1,-1,-1,1160,891848,FULFILLED,ARS,24696.0,5186.16,1200.0,31082.16
329,1000000328,130,1,-1,-1,2634,938757,FULFILLED,ARS,66975.0,14064.75,1200.0,82239.75
330,1000000329,169,1,-1,-1,1195,460050,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4
331,1000000330,973,2,2,2,2,854498,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
332,1000000331,1449,1,-1,-1,1764,868831,FULFILLED,ARS,55935.0,11746.35,900.0,68581.35
333,1000000332,210,1,-1,-1,2680,1253931,PAID,ARS,50700.0,10647.0,1200.0,62547.0
334,1000000333,737,1,-1,-1,2292,857248,CANCELLED,ARS,12936.0,2716.56,900.0,16552.56
335,1000000334,1350,1,-1,-1,1059,1061491,PAID,ARS,57720.0,12121.2,1500.0,71341.2
336,1000000335,170,1,-1,-1,1428,411623,FULFILLED,ARS,59910.0,12581.1,1200.0,73691.1
337,1000000336,217,1,-1,-1,1796,641204,FULFILLED,ARS,38400.0,8064.0,1500.0,47964.0
338,1000000337,254,1,-1,-1,2438,720117,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0
339,1000000338,1400,1,-1,-1,1653,469987,REFUNDED,ARS,38220.0,8026.2,900.0,47146.2
340,1000000339,1213,1,-1,-1,2202,1063137,CANCELLED,ARS,44100.0,9261.0,1200.0,54561.0
341,1000000340,1410,1,-1,-1,3049,666409,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
342,1000000341,128,2,2,2,2,864706,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
343,1000000342,499,1,-1,-1,601,755169,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5
344,1000000343,494,1,-1,-1,2683,674024,FULFILLED,ARS,22140.0,4649.4,1200.0,27989.4
345,1000000344,755,1,-1,-1,2503,646833,PAID,ARS,33000.0,6930.0,1500.0,41430.0
346,1000000345,518,1,-1,-1,2592,528403,FULFILLED,ARS,34020.0,7144.2,0.0,41164.2
347,1000000346,1171,2,4,4,4,981113,PAID,ARS,34200.0,7182.0,0.0,41382.0
348,1000000347,1261,1,-1,-1,1440,685076,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
349,1000000348,468,2,4,4,4,812330,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
350,1000000349,503,1,-1,-1,2651,699904,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
351,1000000350,1073,2,3,3,3,463838,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
352,1000000351,997,2,1,1,1,531343,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
353,1000000352,435,1,-1,-1,2445,946907,FULFILLED,ARS,28350.0,5953.5,900.0,35203.5
354,1000000353,1401,2,4,4,4,1063499,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
355,1000000354,202,1,-1,-1,1194,1064830,FULFILLED,ARS,13200.0,2772.0,1200.0,17172.0
356,1000000355,920,1,-1,-1,173,847413,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
357,1000000356,1101,1,-1,-1,1472,1103211,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
358,1000000357,305,1,-1,-1,1215,439090,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
359,1000000358,268,1,-1,-1,2817,1151489,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
360,1000000359,636,2,3,3,3,627051,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
361,1000000360,736,2,4,4,4,736844,FULFILLED,ARS,51960.0,10911.6,0.0,62871.6
362,1000000361,938,1,-1,-1,227,906457,FULFILLED,ARS,59160.0,12423.6,1200.0,72783.6
363,1000000362,356,1,-1,-1,2341,678913,PAID,ARS,36000.0,7560.0,0.0,43560.0
364,1000000363,544,1,-1,-1,406,581614,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
365,1000000364,952,2,2,2,2,1210916,PAID,ARS,24696.0,5186.16,0.0,29882.16
366,1000000365,1016,1,-1,-1,398,1212906,REFUNDED,ARS,66600.0,13986.0,900.0,81486.0
367,1000000366,1183,1,-1,-1,449,1162021,FULFILLED,ARS,46305.0,9724.05,1500.0,57529.05
368,1000000367,1154,1,-1,-1,1665,1035975,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
369,1000000368,1056,1,-1,-1,2061,794849,CANCELLED,ARS,21600.0,4536.0,1200.0,27336.0
370,1000000369,666,2,1,1,1,849935,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
371,1000000370,1010,2,2,2,2,1210581,FULFILLED,ARS,29925.0,6284.25,0.0,36209.25
372,1000000371,977,1,-1,-1,669,373986,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0
373,1000000372,172,1,-1,-1,1165,689307,PAID,ARS,11970.0,2513.7,900.0,15383.7
374,1000000373,1179,1,-1,-1,962,422605,PAID,ARS,12600.0,2646.0,900.0,16146.0
375,1000000374,1048,2,2,2,2,1029578,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
376,1000000375,480,1,-1,-1,2572,1131291,FULFILLED,ARS,14175.0,2976.75,900.0,18051.75
377,1000000376,164,2,2,2,2,855424,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
378,1000000377,902,2,1,1,1,661242,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
379,1000000378,1096,1,-1,-1,442,1235960,FULFILLED,ARS,39690.0,8334.9,1200.0,49224.9
380,1000000379,1208,1,-1,-1,2804,1118026,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
381,1000000380,538,2,2,2,2,590200,FULFILLED,ARS,56640.0,11894.4,0.0,68534.4
382,1000000381,695,1,-1,-1,1403,1077525,FULFILLED,ARS,65520.0,13759.2,1500.0,80779.2
383,1000000382,766,1,-1,-1,1821,601876,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0
384,1000000383,295,2,2,2,2,820398,FULFILLED,ARS,42525.0,8930.25,0.0,51455.25
385,1000000384,864,1,-1,-1,705,1108497,PAID,ARS,35280.0,7408.8,0.0,42688.8
386,1000000385,314,2,2,2,2,541860,FULFILLED,ARS,75450.0,15844.5,0.0,91294.5
387,1000000386,299,2,1,1,1,779091,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
388,1000000387,786,1,-1,-1,1285,1002941,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
389,1000000388,356,1,-1,-1,3017,574712,FULFILLED,ARS,43500.0,9135.0,1200.0,53835.0
390,1000000389,792,1,-1,-1,2065,531186,PAID,ARS,10260.0,2154.6,0.0,12414.6
391,1000000390,88,1,-1,-1,1077,461141,FULFILLED,ARS,15750.0,3307.5,900.0,19957.5
392,1000000391,1426,1,-1,-1,1346,407120,REFUNDED,ARS,13500.0,2835.0,900.0,17235.0
393,1000000392,1,2,2,2,2,680981,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
394,1000000393,803,2,3,3,3,466854,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
395,1000000394,589,1,-1,-1,2934,1183708,PAID,ARS,38475.0,8079.75,900.0,47454.75
396,1000000395,1238,2,3,3,3,572335,FULFILLED,ARS,37044.0,7779.24,0.0,44823.24
397,1000000396,293,1,-1,-1,1043,678804,FULFILLED,ARS,46980.0,9865.8,1200.0,58045.8
398,1000000397,882,1,-1,-1,496,1146660,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
399,1000000398,913,1,-1,-1,3172,479873,REFUNDED,ARS,65280.0,13708.8,1200.0,80188.8
400,1000000399,960,2,2,2,2,751184,FULFILLED,ARS,47400.0,9954.0,0.0,57354.0
401,1000000400,1084,2,1,1,1,982280,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
402,1000000401,1411,2,2,2,2,1131322,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
403,1000000402,889,1,-1,-1,1351,861260,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4
404,1000000403,814,1,-1,-1,1075,854250,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
405,1000000404,293,1,-1,-1,1501,980870,FULFILLED,ARS,36840.0,7736.4,1500.0,46076.4
406,1000000405,1121,1,-1,-1,568,686346,FULFILLED,ARS,65040.0,13658.4,1500.0,80198.4
407,1000000406,696,2,1,1,1,694529,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
408,1000000407,331,1,-1,-1,2783,1134230,CANCELLED,ARS,25650.0,5386.5,0.0,31036.5
409,1000000408,106,1,-1,-1,1901,809240,PAID,ARS,30870.0,6482.7,900.0,38252.7
410,1000000409,918,2,2,2,2,1233210,CANCELLED,ARS,32400.0,6804.0,0.0,39204.0
411,1000000410,305,1,-1,-1,2334,1168309,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
412,1000000411,381,1,-1,-1,3108,803207,PAID,ARS,38475.0,8079.75,1200.0,47754.75
413,1000000412,176,2,3,3,3,818632,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
414,1000000413,1269,2,2,2,2,565434,CANCELLED,ARS,24000.0,5040.0,0.0,29040.0
415,1000000414,128,1,-1,-1,1304,1069111,FULFILLED,ARS,39450.0,8284.5,900.0,48634.5
416,1000000415,424,2,2,2,2,1051455,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
417,1000000416,7,2,4,4,4,1101778,CANCELLED,ARS,32340.0,6791.4,0.0,39131.4
418,1000000417,105,2,3,3,3,482318,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0
419,1000000418,1415,1,-1,-1,984,610211,REFUNDED,ARS,38400.0,8064.0,900.0,47364.0
420,1000000419,283,1,-1,-1,941,470574,FULFILLED,ARS,64410.0,13526.1,1500.0,79436.1
421,1000000420,1430,2,2,2,2,847237,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
422,1000000421,673,1,-1,-1,2831,703565,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
423,1000000422,1419,1,-1,-1,2928,955920,FULFILLED,ARS,55500.0,11655.0,900.0,68055.0
424,1000000423,39,2,1,1,1,1108854,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
425,1000000424,189,1,-1,-1,6,626636,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
426,1000000425,526,2,2,2,2,1266740,FULFILLED,ARS,10584.0,2222.64,0.0,12806.64
427,1000000426,790,1,-1,-1,874,628053,PAID,ARS,36000.0,7560.0,0.0,43560.0
428,1000000427,464,1,-1,-1,1238,622924,FULFILLED,ARS,35670.0,7490.7,0.0,43160.7
429,1000000428,262,1,-1,-1,2189,423877,CANCELLED,ARS,29400.0,6174.0,900.0,36474.0
430,1000000429,1051,2,1,1,1,1026118,FULFILLED,ARS,58860.0,12360.6,0.0,71220.6
431,1000000430,582,1,-1,-1,2752,919628,FULFILLED,ARS,37800.0,7938.0,900.0,46638.0
432,1000000431,3,1,-1,-1,1934,1237154,FULFILLED,ARS,34020.0,7144.2,1500.0,42664.2
433,1000000432,678,1,-1,-1,67,380884,FULFILLED,ARS,37620.0,7900.2,1500.0,47020.2
434,1000000433,369,1,-1,-1,1834,892240,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
435,1000000434,71,1,-1,-1,1894,500616,REFUNDED,ARS,24000.0,5040.0,1500.0,30540.0
436,1000000435,1251,1,-1,-1,3078,553907,FULFILLED,ARS,58920.0,12373.2,900.0,72193.2
437,1000000436,143,2,4,4,4,682983,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
438,1000000437,126,1,-1,-1,73,792873,PAID,ARS,42750.0,8977.5,0.0,51727.5
439,1000000438,945,2,4,4,4,1055690,FULFILLED,ARS,48510.0,10187.1,0.0,58697.1
440,1000000439,592,1,-1,-1,3164,357788,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
441,1000000440,462,2,2,2,2,787095,FULFILLED,ARS,60840.0,12776.4,0.0,73616.4
442,1000000441,274,1,-1,-1,627,464563,FULFILLED,ARS,37044.0,7779.24,1500.0,46323.24
443,1000000442,703,2,3,3,3,560538,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
444,1000000443,723,2,1,1,1,1040705,CANCELLED,ARS,99975.0,20994.75,0.0,120969.75
445,1000000444,310,1,-1,-1,69,902320,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4
446,1000000445,410,2,2,2,2,647027,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
447,1000000446,495,1,-1,-1,1228,677418,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
448,1000000447,457,1,-1,-1,2613,802908,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
449,1000000448,852,2,1,1,1,894924,PAID,ARS,11400.0,2394.0,0.0,13794.0
450,1000000449,793,1,-1,-1,2005,485561,PAID,ARS,56460.0,11856.6,1200.0,69516.6
451,1000000450,789,1,-1,-1,1384,712605,FULFILLED,ARS,15750.0,3307.5,1200.0,20257.5
452,1000000451,1075,2,4,4,4,497639,REFUNDED,ARS,28500.0,5985.0,0.0,34485.0
453,1000000452,814,1,-1,-1,2031,963664,FULFILLED,ARS,44887.5,9426.38,0.0,54313.88
454,1000000453,1270,1,-1,-1,717,502779,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
455,1000000454,442,1,-1,-1,67,1085176,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
456,1000000455,1109,1,-1,-1,1487,647251,CANCELLED,ARS,83880.0,17614.8,1200.0,102694.8
457,1000000456,1107,2,4,4,4,740460,FULFILLED,ARS,67590.0,14193.9,0.0,81783.9
458,1000000457,1229,1,-1,-1,23,1267663,PAID,ARS,12825.0,2693.25,900.0,16418.25
459,1000000458,498,1,-1,-1,2170,784913,FULFILLED,ARS,39750.0,8347.5,0.0,48097.5
460,1000000459,738,1,-1,-1,1364,855361,REFUNDED,ARS,23760.0,4989.6,0.0,28749.6
461,1000000460,1412,1,-1,-1,327,485078,FULFILLED,ARS,15435.0,3241.35,0.0,18676.35
462,1000000461,1462,1,-1,-1,2211,473534,FULFILLED,ARS,22140.0,4649.4,1200.0,27989.4
463,1000000462,167,1,-1,-1,900,564251,PAID,ARS,45000.0,9450.0,1200.0,55650.0
464,1000000463,1066,1,-1,-1,517,1226661,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
465,1000000464,1075,2,1,1,1,497880,CANCELLED,ARS,37044.0,7779.24,0.0,44823.24
466,1000000465,1393,1,-1,-1,2360,665791,CANCELLED,ARS,99450.0,20884.5,0.0,120334.5
467,1000000466,181,1,-1,-1,1085,1160408,FULFILLED,ARS,54750.0,11497.5,1200.0,67447.5
468,1000000467,746,2,2,2,2,882145,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
469,1000000468,1188,1,-1,-1,2144,788503,CREATED,ARS,37620.0,7900.2,1500.0,47020.2
470,1000000469,803,1,-1,-1,2869,1112705,FULFILLED,ARS,39690.0,8334.9,900.0,48924.9
471,1000000470,316,2,2,2,2,408067,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
472,1000000471,56,2,1,1,1,369663,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
473,1000000472,1427,1,-1,-1,1425,1176578,FULFILLED,ARS,12348.0,2593.08,900.0,15841.08
474,1000000473,1172,1,-1,-1,27,962609,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
475,1000000474,613,2,1,1,1,663627,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
476,1000000475,941,2,2,2,2,1071674,CANCELLED,ARS,22800.0,4788.0,0.0,27588.0
477,1000000476,748,1,-1,-1,1602,1004328,FULFILLED,ARS,59100.0,12411.0,900.0,72411.0
478,1000000477,780,1,-1,-1,68,1075699,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
479,1000000478,642,2,3,3,3,408002,CANCELLED,ARS,10800.0,2268.0,0.0,13068.0
480,1000000479,320,2,2,2,2,1152680,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
481,1000000480,843,2,3,3,3,1108695,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
482,1000000481,956,2,2,2,2,394200,FULFILLED,ARS,24150.0,5071.5,0.0,29221.5
483,1000000482,348,2,1,1,1,844173,REFUNDED,ARS,31350.0,6583.5,0.0,37933.5
484,1000000483,445,1,-1,-1,612,363239,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
485,1000000484,758,1,-1,-1,3156,1193232,REFUNDED,ARS,26400.0,5544.0,1200.0,33144.0
486,1000000485,481,1,-1,-1,2818,610315,FULFILLED,ARS,42750.0,8977.5,1200.0,52927.5
487,1000000486,1303,2,3,3,3,648850,FULFILLED,ARS,42900.0,9009.0,0.0,51909.0
488,1000000487,1020,2,4,4,4,879321,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
489,1000000488,1376,1,-1,-1,1593,554452,REFUNDED,ARS,45000.0,9450.0,900.0,55350.0
490,1000000489,1083,2,1,1,1,1219093,FULFILLED,ARS,55920.0,11743.2,0.0,67663.2
491,1000000490,760,2,1,1,1,745929,PAID,ARS,25500.0,5355.0,0.0,30855.0
492,1000000491,1011,2,2,2,2,814797,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
493,1000000492,913,2,3,3,3,1268305,PAID,ARS,30435.0,6391.35,0.0,36826.35
494,1000000493,1012,1,-1,-1,1953,1134307,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
495,1000000494,1228,1,-1,-1,2718,650161,FULFILLED,ARS,46305.0,9724.05,1200.0,57229.05
496,1000000495,1180,2,3,3,3,1051584,CANCELLED,ARS,69300.0,14553.0,0.0,83853.0
497,1000000496,173,1,-1,-1,2522,812071,FULFILLED,ARS,14700.0,3087.0,1500.0,19287.0
498,1000000497,143,2,1,1,1,707745,CREATED,ARS,69000.0,14490.0,0.0,83490.0
499,1000000498,1036,1,-1,-1,318,707742,PAID,ARS,14700.0,3087.0,900.0,18687.0
500,1000000499,829,1,-1,-1,2139,1148195,CANCELLED,ARS,14175.0,2976.75,1200.0,18351.75
501,1000000500,214,1,-1,-1,2662,1024922,CANCELLED,ARS,56400.0,11844.0,1500.0,69744.0
502,1000000501,1242,2,1,1,1,553398,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
503,1000000502,1379,1,-1,-1,559,750472,PAID,ARS,21600.0,4536.0,900.0,27036.0
504,1000000503,1415,1,-1,-1,3062,1213296,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
505,1000000504,511,1,-1,-1,2531,934731,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
506,1000000505,920,2,2,2,2,1029545,CANCELLED,ARS,34200.0,7182.0,0.0,41382.0
507,1000000506,69,1,-1,-1,611,842733,REFUNDED,ARS,35910.0,7541.1,1200.0,44651.1
508,1000000507,492,2,4,4,4,1154535,PAID,ARS,15750.0,3307.5,0.0,19057.5
509,1000000508,523,1,-1,-1,1392,575784,FULFILLED,ARS,19440.0,4082.4,900.0,24422.4
510,1000000509,1382,1,-1,-1,60,1188006,FULFILLED,ARS,44100.0,9261.0,1500.0,54861.0
511,1000000510,310,1,-1,-1,2267,705623,FULFILLED,ARS,60600.0,12726.0,1500.0,74826.0
512,1000000511,457,1,-1,-1,2650,361879,PAID,ARS,49500.0,10395.0,0.0,59895.0
513,1000000512,396,1,-1,-1,2878,1252739,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
514,1000000513,538,2,3,3,3,852648,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6
515,1000000514,6,2,1,1,1,765611,PAID,ARS,77100.0,16191.0,0.0,93291.0
516,1000000515,733,1,-1,-1,1421,353888,FULFILLED,ARS,14850.0,3118.5,900.0,18868.5
517,1000000516,56,2,1,1,1,990358,FULFILLED,ARS,89280.0,18748.8,0.0,108028.8
518,1000000517,367,1,-1,-1,2620,599357,FULFILLED,ARS,24000.0,5040.0,1500.0,30540.0
519,1000000518,812,2,1,1,1,1128592,PAID,ARS,10800.0,2268.0,0.0,13068.0
520,1000000519,669,1,-1,-1,1410,512663,PAID,ARS,49560.0,10407.6,900.0,60867.6
521,1000000520,566,1,-1,-1,2584,394413,FULFILLED,ARS,80280.0,16858.8,1500.0,98638.8
522,1000000521,1055,1,-1,-1,2176,697185,FULFILLED,ARS,52725.0,11072.25,0.0,63797.25
523,1000000522,577,1,-1,-1,3111,696490,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
524,1000000523,689,2,3,3,3,732605,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
525,1000000524,787,2,4,4,4,545555,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
526,1000000525,32,1,-1,-1,2191,370319,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
527,1000000526,434,1,-1,-1,1440,423979,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
528,1000000527,1470,2,2,2,2,1078635,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
529,1000000528,226,2,3,3,3,428793,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
530,1000000529,1190,1,-1,-1,3145,773715,PAID,ARS,47760.0,10029.6,1200.0,58989.6
531,1000000530,1004,1,-1,-1,1335,541596,FULFILLED,ARS,23520.0,4939.2,1500.0,29959.2
532,1000000531,1315,2,4,4,4,847130,REFUNDED,ARS,33000.0,6930.0,0.0,39930.0
