nps_sk,responded_at_sk,nps_id,score,comment
2400,680072,13000002399,8,Muy conforme con la calidad
2401,1247458,13000002400,8,Muy conforme con la calidad
2402,835755,13000002401,3,Podría mejorar el empaque
2403,391142,13000002402,7,No Comment
2404,965198,13000002403,9,Volvería a comprar
2405,1081821,13000002404,10,Atención muy buena
2406,1109852,13000002405,7,Todo perfecto
2407,1012574,13000002406,9,No Comment
2408,625574,13000002407,2,Muy conforme con la calidad
2409,526843,13000002408,7,Tardó un poco más de lo esperado
2410,1093972,13000002409,4,Todo perfecto
2411,1227106,13000002410,5,Muy conforme con la calidad
2412,529982,13000002411,7,Atención muy buena
2413,714338,13000002412,7,Volvería a comprar
2414,1101932,13000002413,9,Atención muy buena
2415,639631,13000002414,10,Tardó un poco más de lo esperado
2416,945608,13000002415,10,No Comment
2417,685376,13000002416,2,Entrega rápida y producto excelente
2418,404614,13000002417,7,Entrega rápida y producto excelente
2419,405086,13000002418,9,Atención muy buena
2420,1190704,13000002419,9,Tardó un poco más de lo esperado
2421,808192,13000002420,8,No Comment
2422,898945,13000002421,6,Todo perfecto
2423,574211,13000002422,6,Muy conforme con la calidad
2424,1225993,13000002423,9,Atención muy buena
2425,1279701,13000002424,8,Tardó un poco más de lo esperado
2426,913313,13000002425,4,No Comment
2427,650391,13000002426,6,Muy conforme con la calidad
2428,1105663,13000002427,8,Podría mejorar el empaque
2429,1143815,13000002428,8,Todo perfecto
2430,1211459,13000002429,2,Todo perfecto
2431,784205,13000002430,5,Podría mejorar el empaque
2432,569747,13000002431,7,Volvería a comprar
2433,455919,13000002432,8,Volvería a comprar
2434,1010918,13000002433,7,Atención muy buena
2435,1013659,13000002434,8,Entrega rápida y producto excelente
2436,1127749,13000002435,9,Entrega rápida y producto excelente
2437,928336,13000002436,9,Atención muy buena
2438,563221,13000002437,8,Atención muy buena
2439,1003404,13000002438,9,Entrega rápida y producto excelente
2440,997493,13000002439,2,Volvería a comprar
2441,1023201,13000002440,9,No Comment
2442,955027,13000002441,7,Muy conforme con la calidad
2443,1154508,13000002442,5,Atención muy buena
2444,503743,13000002443,2,Volvería a comprar
2445,839675,13000002444,5,Tardó un poco más de lo esperado
2446,956714,13000002445,6,Volvería a comprar
2447,826827,13000002446,6,Todo perfecto
2448,799588,13000002447,4,Tardó un poco más de lo esperado
2449,1153314,13000002448,8,Podría mejorar el empaque
2450,1088287,13000002449,8,Tardó un poco más de lo esperado
2451,888564,13000002450,7,No Comment
2452,1010106,13000002451,9,Atención muy buena
2453,527771,13000002452,8,Volvería a comprar
2454,449742,13000002453,10,Volvería a comprar
2455,455124,13000002454,6,Volvería a comprar
2456,1261311,13000002455,0,Entrega rápida y producto excelente
2457,827482,13000002456,10,Tardó un poco más de lo esperado
2458,1201464,13000002457,9,Todo perfecto
2459,1141350,13000002458,4,Atención muy buena
2460,509178,13000002459,1,Todo perfecto
2461,1023212,13000002460,10,No Comment
2462,858955,13000002461,4,Volvería a comprar
2463,819507,13000002462,9,Entrega rápida y producto excelente
2464,1248903,13000002463,10,Atención muy buena
2465,1119720,13000002464,8,Volvería a comprar
2466,945281,13000002465,8,Muy conforme con la calidad
2467,791935,13000002466,10,No Comment
2468,379197,13000002467,8,No Comment
2469,1086696,13000002468,7,Entrega rápida y producto excelente
2470,625295,13000002469,10,Muy conforme con la calidad
2471,775175,13000002470,6,Tardó un poco más de lo esperado
2472,684600,13000002471,4,Muy conforme con la calidad
2473,1094133,13000002472,6,Muy conforme con la calidad
2474,455634,13000002473,10,Todo perfecto
2475,760643,13000002474,8,Podría mejorar el empaque
2476,648888,13000002475,3,Todo perfecto
2477,662091,13000002476,7,Entrega rápida y producto excelente
2478,641359,13000002477,4,Volvería a comprar
2479,1138051,13000002478,9,No Comment
2480,468300,13000002479,10,Volvería a comprar
2481,934376,13000002480,7,Todo perfecto
2482,614311,13000002481,10,Entrega rápida y producto excelente
2483,1090479,13000002482,10,Muy conforme con la calidad
2484,1163085,13000002483,9,Muy conforme con la calidad
2485,1247922,13000002484,3,Muy conforme con la calidad
2486,1256813,13000002485,9,No Comment
2487,376525,13000002486,9,Tardó un poco más de lo esperado
2488,693673,13000002487,5,Atención muy buena
2489,677209,13000002488,9,Podría mejorar el empaque
2490,921433,13000002489,7,Atención muy buena
2491,698970,13000002490,8,Atención muy buena
2492,566443,13000002491,10,Muy conforme con la calidad
2493,545745,13000002492,7,Tardó un poco más de lo esperado
2494,379504,13000002493,5,Podría mejorar el empaque
2495,614028,13000002494,10,Atención muy buena
2496,1123357,13000002495,10,Todo perfecto
2497,672262,13000002496,9,Podría mejorar el empaque
2498,536432,13000002497,10,Volvería a comprar
2499,788169,13000002498,7,Todo perfecto
2500,447506,13000002499,10,Podría mejorar el empaque
2501,1231541,13000002500,8,Todo perfecto
2502,538623,13000002501,9,Atención muy buena
2503,678182,13000002502,8,No Comment
2504,841599,13000002503,8,Todo perfecto
2505,648792,13000002504,3,Atención muy buena
2506,441786,13000002505,10,Tardó un poco más de lo esperado
2507,695335,13000002506,7,Volvería a comprar
2508,845767,13000002507,7,Volvería a comprar
2509,782537,13000002508,8,Atención muy buena
2510,467157,13000002509,10,Todo perfecto
2511,945860,13000002510,9,Tardó un poco más de lo esperado
2512,879250,13000002511,8,Volvería a comprar
2513,781469,13000002512,7,No Comment
2514,395332,13000002513,4,Entrega rápida y producto excelente
2515,591773,13000002514,6,Volvería a comprar
2516,1174669,13000002515,10,Atención muy buena
2517,1044504,13000002516,4,Volvería a comprar
2518,1225581,13000002517,8,No Comment
2519,397958,13000002518,10,Tardó un poco más de lo esperado
2520,895420,13000002519,8,No Comment
2521,1240866,13000002520,8,Podría mejorar el empaque
2522,1150067,13000002521,6,Muy conforme con la calidad
2523,996454,13000002522,8,No Comment
2524,802811,13000002523,9,No Comment
2525,450551,13000002524,9,Muy conforme con la calidad
2526,758291,13000002525,7,Volvería a comprar
2527,1250474,13000002526,10,Volvería a comprar
2528,446526,13000002527,6,Todo perfecto
2529,1015463,13000002528,9,Muy conforme con la calidad
2530,627146,13000002529,10,No Comment
2531,551647,13000002530,6,Volvería a comprar
2532,1072846,13000002531,9,No Comment
2533,752511,13000002532,10,Muy conforme con la calidad
2534,511109,13000002533,5,Tardó un poco más de lo esperado
2535,754798,13000002534,7,Volvería a comprar
2536,809826,13000002535,9,Podría mejorar el empaque
2537,470799,13000002536,8,No Comment
2538,931628,13000002537,8,Podría mejorar el empaque
2539,1038165,13000002538,7,Todo perfecto
2540,1081933,13000002539,5,Volvería a comprar
2541,933481,13000002540,7,Podría mejorar el empaque
2542,1199310,13000002541,9,Atención muy buena
2543,655784,13000002542,9,Atención muy buena
2544,1146141,13000002543,9,Muy conforme con la calidad
2545,1060741,13000002544,4,Entrega rápida y producto excelente
2546,762704,13000002545,9,Podría mejorar el empaque
2547,627632,13000002546,9,Atención muy buena
2548,825509,13000002547,1,No Comment
2549,655542,13000002548,6,No Comment
2550,768335,13000002549,9,Tardó un poco más de lo esperado
2551,375779,13000002550,4,Todo perfecto
2552,800770,13000002551,1,Muy conforme con la calidad
2553,666695,13000002552,7,Podría mejorar el empaque
2554,791803,13000002553,4,Volvería a comprar
2555,1210223,13000002554,6,Podría mejorar el empaque
2556,1149769,13000002555,7,Tardó un poco más de lo esperado
2557,497153,13000002556,6,Podría mejorar el empaque
2558,965313,13000002557,0,Atención muy buena
2559,515155,13000002558,9,Todo perfecto
2560,499306,13000002559,9,Tardó un poco más de lo esperado
2561,645629,13000002560,7,Muy conforme con la calidad
2562,507927,13000002561,7,Tardó un poco más de lo esperado
2563,1209738,13000002562,5,Todo perfecto
2564,1105453,13000002563,9,Podría mejorar el empaque
2565,545677,13000002564,8,Podría mejorar el empaque
2566,369988,13000002565,6,Tardó un poco más de lo esperado
2567,584667,13000002566,10,Tardó un poco más de lo esperado
2568,770659,13000002567,5,Entrega rápida y producto excelente
2569,389704,13000002568,4,Tardó un poco más de lo esperado
2570,418551,13000002569,7,Entrega rápida y producto excelente
2571,926986,13000002570,4,Entrega rápida y producto excelente
2572,678730,13000002571,8,Atención muy buena
2573,795281,13000002572,10,Muy conforme con la calidad
2574,1036064,13000002573,9,No Comment
2575,1057862,13000002574,8,Tardó un poco más de lo esperado
2576,924709,13000002575,7,Volvería a comprar
2577,713467,13000002576,7,Entrega rápida y producto excelente
2578,406444,13000002577,9,Todo perfecto
2579,1219105,13000002578,8,Tardó un poco más de lo esperado
2580,1158258,13000002579,7,Atención muy buena
2581,1006849,13000002580,9,Muy conforme con la calidad
2582,1012043,13000002581,7,Entrega rápida y producto excelente
2583,517167,13000002582,8,Todo perfecto
2584,1017810,13000002583,7,Muy conforme con la calidad
2585,641688,13000002584,8,Entrega rápida y producto excelente
2586,1281272,13000002585,9,Todo perfecto
2587,581908,13000002586,6,Entrega rápida y producto excelente
2588,417269,13000002587,10,Tardó un poco más de lo esperado
2589,1003262,13000002588,6,Tardó un poco más de lo esperado
2590,1245398,13000002589,2,Atención muy buena
2591,922932,13000002590,10,No Comment
2592,1125463,13000002591,8,Todo perfecto
2593,625529,13000002592,5,Atención muy buena
2594,429288,13000002593,10,Tardó un poco más de lo esperado
2595,704427,13000002594,10,No Comment
2596,1029134,13000002595,7,Todo perfecto
2597,1081495,13000002596,9,Todo perfecto
2598,479617,13000002597,9,Muy conforme con la calidad
2599,848157,13000002598,7,Volvería a comprar
2600,943615,13000002599,3,Todo perfecto
2601,1044183,13000002600,9,Todo perfecto
2602,434478,13000002601,9,Entrega rápida y producto excelente
2603,694644,13000002602,8,Atención muy buena
2604,980033,13000002603,5,Podría mejorar el empaque
2605,725978,13000002604,0,Tardó un poco más de lo esperado
2606,757512,13000002605,10,Muy conforme con la calidad
2607,449400,13000002606,7,Volvería a comprar
2608,838240,13000002607,4,Tardó un poco más de lo esperado
2609,634755,13000002608,8,No Comment
2610,773438,13000002609,9,Muy conforme con la calidad
2611,936808,13000002610,8,Tardó un poco más de lo esperado
2612,621721,13000002611,7,Entrega rápida y producto excelente
2613,1089092,13000002612,7,Todo perfecto
2614,530842,13000002613,10,Muy conforme con la calidad
2615,1219931,13000002614,7,Tardó un poco más de lo esperado
2616,1043756,13000002615,3,Entrega rápida y producto excelente
2617,718717,13000002616,7,Atención muy buena
2618,890856,13000002617,4,Muy conforme con la calidad
2619,417328,13000002618,10,Muy conforme con la calidad
2620,848658,13000002619,8,Entrega rápida y producto excelente
2621,991340,13000002620,10,Podría mejorar el empaque
2622,893485,13000002621,10,Tardó un poco más de lo esperado
2623,1056133,13000002622,10,No Comment
2624,1020449,13000002623,9,No Comment
2625,796710,13000002624,10,Atención muy buena
2626,574370,13000002625,8,Entrega rápida y producto excelente
2627,952011,13000002626,10,Tardó un poco más de lo esperado
2628,677155,13000002627,9,Podría mejorar el empaque
2629,1048019,13000002628,9,Volvería a comprar
2630,854745,13000002629,2,No Comment
2631,380570,13000002630,1,Volvería a comprar
2632,877553,13000002631,4,Todo perfecto
2633,613760,13000002632,4,Atención muy buena
2634,739537,13000002633,10,Entrega rápida y producto excelente
2635,942828,13000002634,10,Todo perfecto
2636,669140,13000002635,8,Atención muy buena
2637,938135,13000002636,8,Volvería a comprar
2638,443186,13000002637,9,Podría mejorar el empaque
2639,407143,13000002638,7,No Comment
2640,988650,13000002639,6,No Comment
2641,1116213,13000002640,8,Atención muy buena
2642,510668,13000002641,0,Todo perfecto
2643,1228697,13000002642,6,Muy conforme con la calidad
2644,902277,13000002643,9,Muy conforme con la calidad
2645,919438,13000002644,8,Todo perfecto
2646,902868,13000002645,9,Muy conforme con la calidad
2647,593394,13000002646,9,Atención muy buena
2648,742218,13000002647,8,No Comment
2649,612921,13000002648,2,Entrega rápida y producto excelente
2650,405326,13000002649,7,No Comment
2651,908080,13000002650,7,Muy conforme con la calidad
2652,607472,13000002651,8,Entrega rápida y producto excelente
2653,567375,13000002652,3,Tardó un poco más de lo esperado
2654,741121,13000002653,7,Podría mejorar el empaque
2655,997828,13000002654,0,Atención muy buena
2656,1228131,13000002655,10,Tardó un poco más de lo esperado
2657,620448,13000002656,5,No Comment
2658,1059761,13000002657,6,Entrega rápida y producto excelente
2659,659095,13000002658,9,Tardó un poco más de lo esperado
2660,1107321,13000002659,7,Todo perfecto
2661,1236837,13000002660,8,Podría mejorar el empaque
2662,777958,13000002661,8,No Comment
2663,953934,13000002662,5,Entrega rápida y producto excelente
2664,1149208,13000002663,6,No Comment
2665,395295,13000002664,8,Atención muy buena
2666,1272063,13000002665,1,No Comment
2667,787203,13000002666,9,Volvería a comprar
2668,532511,13000002667,10,Tardó un poco más de lo esperado
2669,590680,13000002668,10,Volvería a comprar
2670,558748,13000002669,10,Volvería a comprar
2671,526259,13000002670,7,Muy conforme con la calidad
2672,1138284,13000002671,7,Muy conforme con la calidad
2673,734976,13000002672,9,Todo perfecto
2674,709003,13000002673,8,Volvería a comprar
2675,1194242,13000002674,1,No Comment
2676,899487,13000002675,8,Entrega rápida y producto excelente
2677,1148963,13000002676,2,Podría mejorar el empaque
2678,1005754,13000002677,10,Todo perfecto
2679,805840,13000002678,3,Atención muy buena
2680,526261,13000002679,7,Tardó un poco más de lo esperado
2681,1046547,13000002680,8,No Comment
2682,772069,13000002681,9,Muy conforme con la calidad
2683,1220324,13000002682,9,Entrega rápida y producto excelente
2684,848671,13000002683,8,Volvería a comprar
2685,632818,13000002684,9,Muy conforme con la calidad
2686,702463,13000002685,8,Volvería a comprar
2687,936783,13000002686,4,Tardó un poco más de lo esperado
2688,738627,13000002687,4,Entrega rápida y producto excelente
2689,903905,13000002688,7,Podría mejorar el empaque
2690,410986,13000002689,7,Volvería a comprar
2691,1071820,13000002690,7,No Comment
2692,931045,13000002691,9,Volvería a comprar
